code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type,pool_path,_source_row_order,pit_eps_state,pit_eps_yoy_growth,observation_start_date,observation_start_open,review_opportunity_1w,opportunity_type_1w,first_zone_date_1w,first_zone_close_1w,forward_1w_censored,forward_1w_sessions,forward_1w_return_pct,mfe_1w_pct,mae_1w_pct,stop_8_within_1w,forward_2w_censored,forward_2w_sessions,forward_2w_return_pct,mfe_2w_pct,mae_2w_pct,stop_8_within_2w,forward_3w_censored,forward_3w_sessions,forward_3w_return_pct,mfe_3w_pct,mae_3w_pct,stop_8_within_3w,forward_4w_censored,forward_4w_sessions,forward_4w_return_pct,mfe_4w_pct,mae_4w_pct,stop_8_within_4w,winner_return_top5_1w,winner_mfe_top5_1w,big_winner_any_1w,loser_return_bottom5_1w,severe_loser_1w,big_loser_any_1w,winner_return_top10pct_1w,loser_return_bottom10pct_1w,winner_return_top5_2w,winner_mfe_top5_2w,big_winner_any_2w,loser_return_bottom5_2w,severe_loser_2w,big_loser_any_2w,winner_return_top10pct_2w,loser_return_bottom10pct_2w,winner_return_top5_3w,winner_mfe_top5_3w,big_winner_any_3w,loser_return_bottom5_3w,severe_loser_3w,big_loser_any_3w,winner_return_top10pct_3w,loser_return_bottom10pct_3w,winner_return_top5_4w,winner_mfe_top5_4w,big_winner_any_4w,loser_return_bottom5_4w,severe_loser_4w,big_loser_any_4w,winner_return_top10pct_4w,loser_return_bottom10pct_4w
PFIS,2026-05-22,True,pivot,False,pivot,56.56,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 56.56, ""resistance_date"": ""2026-05-18""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 56.56, ""resistance_date"": ""2026-05-18""}}",1.0,2026-05-19,57.37,56.56,1.8762695556109903,0.0210396039603959,0.7368421052631564,0.6959064327485364,pivot,,59.25,4.76,ACTIONABLE,1.1674889072252663,12.0,2026-03-23,12.4,2,0,52.71,2025-09-01,-19.1,3,29,19.1,2.0804597701149423,71.0,2,3.0,-6.6,-1.0,True,False,-1.3422818792,60.32,-1.7738726790450965,Finance,Regional Banks,SEC,resolved,,DECLINE,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1113,VERIFIED,-1.3422818792,2026-05-26,59.25,True,CURRENT_ACTIONABLE,2026-06-01,58.040000915527344,False,5,-2.0421925476331704,2.5147707653448093,-3.3080153324433037,False,False,10,2.649788514471263,3.6962002138548167,-3.3248965750263704,False,False,15,5.350207880076474,9.552748796809073,-3.3248965750263704,False,False,20,8.421937322817774,9.552748796809073,-3.3248965750263704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PKBK,2026-05-22,True,pivot,False,pivot,31.45,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 31.45, ""resistance_date"": ""2026-05-18""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 31.45, ""resistance_date"": ""2026-05-18""}}",1.0,2026-05-22,31.56,31.45,1.8728446904625564,0.0012718600953893,0.1666666666666657,0.0606060606060593,pivot,,31.49,0.13,ACTIONABLE,1.3215477705954035,34.3,2025-12-01,36.3,1,1,23.11,2022-05-30,-42.5,11,183,42.5,3.9482758620689657,21.0,4,3.0,-4.6,0.7,True,True,52.3076923077,32.04,-1.716604244694131,Finance,Regional Banks,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1063,VERIFIED,52.3076923077,2026-05-26,31.639999389648438,True,CURRENT_ACTIONABLE,2026-05-26,31.479999542236328,False,5,-2.9393183410744483,2.4968423854831334,-4.962072456100842,False,False,10,-0.8533456246000215,2.4968423854831334,-4.962072456100842,False,False,15,0.34766312412619627,2.52844264378298,-4.962072456100842,False,False,20,3.0973437457048503,3.255369150335241,-4.962072456100842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PLPC,2026-05-22,True,pivot,True,pivot,352.37,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 352.37, ""resistance_date"": ""2026-05-18""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,357.82,1.55,UNCONFIRMED,0.6018292962696667,36.9,2026-03-09,48.7,2,0,240.57,2025-10-20,-23.6,2,20,23.6,2.7298850574712645,52.0,1,5.0,-12.9,1.5,True,False,-8.1545064378,371.8,-3.7600860677783783,Producer Manufacturing,Building Products,SEC,resolved,,DECLINE,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1094,VERIFIED,-8.1545064378,2026-05-26,361.5199890136719,True,UNCONFIRMED_TO_ZONE,2026-05-29,369.82000732421875,False,5,4.07446653960013,7.020360050368524,-0.25171600181559395,False,False,10,3.228040988708103,9.90816785039903,-0.47023172746025743,False,False,15,5.15601217495405,9.90816785039903,-3.327616492830199,False,False,20,6.071590195307608,11.307813156983283,-3.327616492830199,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PSMT,2026-05-22,True,pivot,False,pivot,162.75,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 162.75, ""resistance_date"": ""2026-05-18""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,164.65,1.17,UNCONFIRMED,0.947119361486601,66.4,2025-04-21,74.5,7,3,94.37,2024-12-16,-14.9,2,18,14.9,2.517241379310345,57.0,9,6.0,-6.2,1.2,True,False,11.724137931,166.24,-0.9564485081809404,Retail Trade,Specialty Stores,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1099,VERIFIED,11.724137931,2026-05-26,165.7100067138672,True,UNCONFIRMED_TO_ZONE,2026-05-26,167.14999389648438,False,5,3.313010688518414,3.6449176521742066,-1.273309109204801,False,False,10,6.831206087014419,7.205350732520377,-1.273309109204801,False,False,15,8.460556662628282,10.54854566370389,-1.273309109204801,False,False,20,12.039102130199053,13.155504743060554,-1.273309109204801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QCOM,2026-05-22,True,ceiling_breakout,,ceiling,210.03,ceiling_breakout,,1.0,2026-05-22,214.42,210.03,1.5035512189712794,0.1339332476312906,0.8321193201526188,0.9757197363857087,ceiling,,238.16,13.39,EXTENDED,1.1682402310710138,0.0,2026-05-18,13.4,0,0,210.03,2024-06-10,-43.8,7,101,43.8,4.488505747126437,8.0,0,,,,True,False,173.0158730159,247.9,-3.929003630496175,Unknown,Unknown,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1050,VERIFIED,173.0158730159,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
R,2026-05-22,True,ceiling_breakout,False,ceiling_pullback,239.91,ceiling_breakout,"{""abandon_line"": 219.3632, ""atr_zone_width"": 5.220912039642062, ""ceiling"": 223.84, ""confirm_close"": 244.0, ""confirm_date"": ""2026-05-18"", ""max_zone_width"": 11.192, ""pending_high"": 239.91, ""touch_atr14"": 17.40304013214021, ""touch_date"": ""2026-05-11"", ""touch_high"": 239.91, ""touch_low"": 224.04, ""zone_cap_applied"": false, ""zone_pct"": 2.332430325072401, ""zone_upper"": 229.06091203964206, ""zone_width"": 5.220912039642062}",0.0,,,,,,,,,daily_volume_not_confirmed,244.0,1.7,UNCONFIRMED,0.9756454131843842,7.9,2026-04-13,9.0,2,0,223.84,2026-02-16,-17.5,1,8,17.5,1.6551724137931036,81.0,1,5.0,-11.5,-3.6,True,False,2.6431718062,257.98,-5.419024730599276,Transportation,Air Freight/Couriers,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1123,VERIFIED,2.6431718062,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RBCAA,2026-05-22,True,ceiling_breakout,,ceiling,76.76,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,79.41,3.45,UNCONFIRMED,0.7356167945048223,0.0,2026-05-18,3.5,0,0,76.76,2024-11-18,-27.9,7,78,27.9,2.781609195402299,49.0,0,,,,True,False,20.3125,80.44,-1.280457483838893,Finance,Regional Banks,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1091,VERIFIED,20.3125,2026-05-26,79.61000061035156,True,UNCONFIRMED_TO_ZONE,2026-05-26,80.48999786376953,False,5,0.2009747914686555,2.399191079099783,-0.8541644265323112,False,False,10,6.607212782192251,7.73771634906113,-0.8541644265323112,False,False,15,7.034290203727167,11.518651047156192,-0.8541644265323112,False,False,20,9.458609121424576,11.518651047156192,-0.8541644265323112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ROIV,2026-05-22,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,29.88,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-05-18"", ""ma10_prior_week"": 28.174, ""pending_high"": 29.88, ""touch_date"": ""2026-04-20""}",1.0,2026-05-20,29.88,29.88,3.1471989928963224,0.0846720214190093,0.8895348837209294,0.7354651162790695,ma10_touch_confirm,,29.96,0.27,ACTIONABLE,1.8200208596516243,112.8,2025-09-08,131.5,4,1,12.94,2023-09-04,-36.3,7,105,36.3,4.109195402298851,16.0,6,6.0,-10.3,-0.7,True,True,221.4285714286,32.79,-8.630680085391884,Health Technology,Pharmaceuticals: Major,SEC,resolved,,TURNAROUND,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1058,VERIFIED,221.4285714286,2026-05-26,29.979999542236328,True,CURRENT_ACTIONABLE,2026-05-29,29.989999771118164,False,5,-2.968643773308244,1.4676469005202586,-3.1687754172659233,False,False,10,-4.969979299095806,1.4676469005202586,-6.85457083573554,False,False,15,0.16678167168995284,2.1180795149354115,-6.85457083573554,False,False,20,7.43829078147471,9.406269972924308,-6.85457083573554,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ROST,2026-05-22,True,pivot,False,pivot,229.87,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 229.87, ""resistance_date"": ""2026-05-18""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 229.87, ""resistance_date"": ""2026-05-18""}}",1.0,2026-05-22,229.87,229.87,1.7631913876439615,0.0214904076216992,0.8719275549805942,0.6390685640362207,pivot,,234.81,2.15,ACTIONABLE,1.4614590816346915,50.5,2025-10-20,50.6,4,0,155.9,2024-07-08,-22.5,4,67,22.5,3.1091954022988504,40.0,6,4.0,-9.0,2.1,True,True,11.7318435754,235.8,-0.4198473282442827,Retail Trade,Apparel/Footwear Retail,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1082,VERIFIED,11.7318435754,2026-05-26,236.2899932861328,True,CURRENT_ACTIONABLE,2026-05-26,234.67999267578125,False,5,-5.171605361686393,0.4739982258242792,-5.493248168076703,False,False,10,-3.753859820227967,0.4739982258242792,-6.047650637845036,False,False,15,0.20314486434762635,2.759323059680141,-6.047650637845036,False,False,20,-3.0640274408945456,2.759323059680141,-6.047650637845036,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
RXO,2026-05-22,True,ceiling_breakout,False,ceiling_pullback,23.37,ceiling_breakout,"{""abandon_line"": 17.659599999999998, ""atr_zone_width"": 0.8399244633433632, ""ceiling"": 18.02, ""confirm_close"": 24.37, ""confirm_date"": ""2026-05-18"", ""max_zone_width"": 0.901, ""pending_high"": 23.37, ""touch_atr14"": 2.799748211144544, ""touch_date"": ""2026-05-04"", ""touch_high"": 23.37, ""touch_low"": 17.65, ""zone_cap_applied"": false, ""zone_pct"": 4.661068054069719, ""zone_upper"": 18.85992446334336, ""zone_width"": 0.8399244633433632}",1.0,2026-05-20,23.37,23.37,3.115330444398817,0.0205391527599487,0.8540540540540542,0.1297297297297298,ceiling_pullback,,24.37,4.28,ACTIONABLE,1.7933812543654948,30.3,2026-04-13,35.2,2,0,18.02,2025-07-21,-42.1,4,38,42.1,3.9827586206896552,20.0,1,3.0,-28.3,4.3,True,True,-16.6666666667,25.03,-2.6368357970435463,Technology Services,Packaged Software,SEC,resolved,,LOSS_WIDENING,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1062,VERIFIED,-16.6666666667,2026-05-26,24.899999618530273,True,CURRENT_ACTIONABLE,,,False,5,7.911651609974624,8.714859877664649,-2.409640123139656,False,False,10,12.730924196219151,14.618479328362021,-2.409640123139656,False,False,15,11.285138590328403,19.9196830032484,-2.409640123139656,False,False,20,2.369478560749938,19.9196830032484,-2.409640123139656,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SBRA,2026-05-22,True,pivot,False,pivot,20.47,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 20.47, ""resistance_date"": ""2026-05-18""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,20.72,1.22,UNCONFIRMED,0.9731718693652648,5.8,2026-02-09,8.6,1,0,19.08,2025-08-18,-14.0,2,25,14.0,1.387931034482759,83.0,4,3.0,-1.8,0.4,False,False,-5.8823529412,21.28,-2.6315789473684292,Finance,Real Estate Investment Trusts,SEC,resolved,,DECLINE,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1125,VERIFIED,-5.8823529412,2026-05-26,20.65999984741211,True,UNCONFIRMED_TO_ZONE,2026-05-26,20.799999237060547,False,5,-7.792839410660656,1.1132601352131122,-7.88963781609503,False,False,10,-12.100677727319308,1.1132601352131122,-15.101640633727209,True,False,15,-10.067763499846283,1.1132601352131122,-15.101640633727209,True,False,20,-9.825753638133683,1.1132601352131122,-15.101640633727209,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True
SIRI,2026-05-22,True,pivot,True,pivot,27.29,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 27.29, ""resistance_date"": ""2026-05-18""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 27.29, ""resistance_date"": ""2026-05-18""}}",1.0,2026-05-21,27.49,27.29,1.73932250763485,0.0622938805423232,0.8697916666666665,0.8854166666666672,pivot,,28.89,5.86,EXTENDED,1.0130146414664112,14.5,2026-04-13,22.3,0,0,23.62,2025-09-01,-18.2,2,32,18.2,2.807471264367816,48.0,1,4.0,-7.4,5.9,True,False,22.0338983051,29.6,-2.398648648648649,Consumer Services,Broadcasting,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1090,VERIFIED,22.0338983051,2026-05-26,29.079999923706055,False,,,,False,5,-0.13754817153938115,3.5419556029842036,-1.4099031928740735,False,False,10,-5.639612771496283,3.5419556029842036,-9.009631520313622,True,False,15,-5.570841965211882,3.5419556029842036,-9.009631520313622,True,False,20,-3.438789555101751,3.5419556029842036,-9.009631520313622,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True
SKYT,2026-05-22,True,ceiling_breakout,,ceiling,34.97,ceiling_breakout,,1.0,2026-05-21,35.41,34.97,1.865573457269133,0.0580497569345153,0.9937500000000012,1.2687499999999996,ceiling,,37.21,6.41,EXTENDED,1.0781215920851297,0.0,2026-05-18,6.4,0,0,34.97,2026-01-12,-26.2,1,18,26.2,3.1839080459770113,37.0,0,,,,True,False,,38.38,-3.048462741010949,Unknown,Unknown,,expected_unavailable,NO_VERIFIED_YAHOO_RELEASE_DATE,,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1079,UNKNOWN,,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SLB,2026-05-22,True,pivot,True,pivot,57.2,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 57.2, ""resistance_date"": ""2026-05-18""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,57.28,0.14,UNCONFIRMED,0.7616405975362356,51.0,2025-12-01,53.4,3,0,37.33,2025-07-07,-16.4,2,21,16.4,2.362068965517241,61.0,6,4.0,-7.8,0.1,True,False,-13.7931034483,57.88,-1.0366275051831408,Industrial Services,Contract Drilling,SEC,resolved,,DECLINE,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1103,VERIFIED,-13.7931034483,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SNDR,2026-05-22,True,ceiling_breakout,,ceiling,33.14,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,33.4,0.78,UNCONFIRMED,0.8275855631641544,0.0,2026-05-18,0.8,0,0,33.14,2024-11-25,-39.8,5,77,39.8,3.068965517241379,42.0,0,,,,True,False,-20.0,33.67,-0.8019008019008123,Transportation,Trucking,SEC,resolved,,DECLINE,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1084,VERIFIED,-20.0,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
STBA,2026-05-22,True,ceiling_breakout,,ceiling,44.47,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,44.86,0.88,UNCONFIRMED,1.0231964979717303,0.0,2026-05-18,0.9,0,0,44.47,2024-07-22,-33.6,8,95,33.6,2.9022988505747125,44.0,0,,,,True,False,8.0459770115,45.36,-1.1022927689594342,Finance,Regional Banks,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1086,VERIFIED,8.0459770115,2026-05-26,45.04999923706055,True,UNCONFIRMED_TO_ZONE,2026-05-26,45.34000015258789,False,5,-1.576024631513362,1.2874624658762324,-2.0865674642136067,False,False,10,1.9977836650849845,2.7081048642937366,-2.2419496973094866,False,False,15,4.905658428190596,8.102112292326558,-2.2419496973094866,False,False,20,6.90344209327558,8.102112292326558,-2.2419496973094866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TFSL,2026-05-22,True,three_weeks_tight_breakout,,three_weeks_tight,15.58,three_weeks_tight_breakout,"{""breakout_price"": 15.97, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.0569, ""mean_close_pos"": 0.58, ""mean_hl_pct"": 0.0543, ""min_close_pos"": 0.4, ""status"": ""breakout"", ""tight_weeks"": 3, ""twk_high"": 15.58}",0.0,,,,,,,,,daily_volume_not_confirmed,15.97,2.5,UNCONFIRMED,1.155349339073066,4.3,2026-05-11,5.8,1,0,15.1,2026-02-16,-14.2,1,12,14.2,1.8793103448275863,76.0,0,,,,True,False,14.2857142857,16.05,-0.4984423676012484,Finance,Savings Banks,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1118,VERIFIED,14.2857142857,2026-05-26,16.049999237060547,True,UNCONFIRMED_TO_ZONE,2026-05-26,16.0,False,5,-2.4299028547484447,0.9345889907118599,-3.1152590036961025,False,False,10,2.7414364795832924,3.3644918454603046,-3.1152590036961025,False,False,15,2.8660499295172226,5.9190081501426794,-3.1152590036961025,False,False,20,5.171339334331737,5.9190081501426794,-3.1152590036961025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TIGO,2026-05-22,True,pivot,False,pivot,85.26,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 85.26, ""resistance_date"": ""2026-05-18""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,85.84,0.68,UNCONFIRMED,1.0415365840614053,242.3,2025-03-03,265.3,9,1,23.5,2024-09-16,-14.0,2,24,14.0,2.5660919540229887,55.0,13,4.0,-17.7,0.7,True,False,,86.93,-1.253882434142417,Communications,Wireless Telecommunications,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1097,UNKNOWN,,2026-05-26,86.43000030517578,True,UNCONFIRMED_TO_ZONE,2026-05-29,85.36000061035156,False,5,-0.7057741619781455,3.0660667783431794,-8.98993013494309,True,False,10,-3.193338107700072,3.5404345109212088,-8.98993013494309,True,False,15,3.4941532250411855,9.603150552413897,-8.98993013494309,True,False,20,1.6545184543868885,9.603150552413897,-8.98993013494309,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False
TMP,2026-05-22,True,pivot,False,pivot,85.19,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 85.19, ""resistance_date"": ""2026-05-18""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,85.8,0.72,UNCONFIRMED,0.7985994398686734,13.1,2026-03-23,15.4,1,0,74.34,2022-11-21,-46.9,14,174,46.9,3.482758620689655,30.0,2,3.0,-5.0,0.0,True,False,32.8467153285,86.41,-0.7059368128688792,Finance,Regional Banks,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1072,VERIFIED,32.8467153285,2026-05-26,85.94999694824219,True,UNCONFIRMED_TO_ZONE,2026-05-26,87.25,False,5,-0.9307684127609961,2.26876631398949,-2.3036600323923073,False,False,10,2.2920317517747257,3.5485784293796785,-2.943570528362438,False,False,15,5.38685869366653,8.225712560620169,-2.943570528362438,False,False,20,6.945900445230002,8.225712560620169,-2.943570528362438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRS,2026-05-22,True,ceiling_breakout,,ceiling,39.86,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,40.12,0.65,UNCONFIRMED,0.8338374934909841,0.0,2026-05-18,0.7,0,0,39.86,2025-10-20,-23.8,3,30,23.8,2.25,66.0,0,,,,True,False,7033.3333333333,43.72,-8.234217749313821,Process Industries,Containers/Packaging,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1108,VERIFIED,7033.3333333333,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UNM,2026-05-22,True,three_weeks_tight_breakout,,three_weeks_tight,82.21,three_weeks_tight_breakout,"{""breakout_price"": 84.52, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.0619, ""mean_close_pos"": 0.71, ""mean_hl_pct"": 0.0404, ""min_close_pos"": 0.53, ""status"": ""breakout"", ""tight_weeks"": 3, ""twk_high"": 82.21}",0.0,,,,,,,,,daily_volume_not_confirmed,84.52,2.81,UNCONFIRMED,0.7031008749644924,3.5,2026-05-11,3.6,0,0,81.55,2025-02-24,-20.4,5,63,20.4,2.3563218390804597,64.0,0,,,,True,False,33.0188679245,85.27,-0.879559047730738,Finance,Multi-Line Insurance,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-05-22/breakout_follow_pool.csv,1106,VERIFIED,33.0188679245,2026-05-26,83.87999725341797,True,UNCONFIRMED_TO_ZONE,2026-05-26,84.41999816894531,False,5,-0.5364770660192808,1.2160280231999776,-1.967088639141723,False,False,10,3.7434424087567475,4.685265181044862,-1.967088639141723,False,False,15,9.465906892459653,11.134959791506871,-1.967088639141723,False,False,20,8.893656805846728,11.134959791506871,-1.967088639141723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
