code,snapshot_date,signal,signal_source,bf_watch_active,bf_watch_s_resistance,bf_watch_s_distance_pct,bf_watch_s_side,bf_watch_m_resistance,bf_watch_m_distance_pct,bf_watch_m_side,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
SMC,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,33.970001220703125,,,0.2772119387122487,-2.8,2026-08-10,4.9,0,0,32.380001068115234,2026-04-27,-19.3,1,15,19.3,1,6.0,-10.3,-6.9,False,False,,36.470001220703125,-6.854949043930414,Industrial Services,Oil & Gas Pipelines,,,,
SN,2026-09-14,False,,False,194.5399932861328,-12.80970444585785,LEFT,,,,False,,,,,,,,,,,,,,,169.6199951171875,,,0.2339799977810533,26.8,2026-06-08,28.0,1,0,132.47000122070312,2026-02-09,-26.9,2,17,26.9,3,4.0,-19.3,-12.8,True,False,,194.5399932861328,-12.80970444585785,Consumer Durables,Electronics/Appliances,,,,
SNOW,2026-09-14,False,,False,384.55999755859375,-13.57655288811549,RIGHT,,,,False,,,,,,,,,,,,,,,332.3500061035156,,,0.2085676092437213,13.3,2026-07-27,20.6,1,0,275.4800109863281,2025-10-27,-57.1,1,39,57.1,3,3.0,-17.0,-13.6,True,False,,384.55999755859375,-13.57655288811549,Technology Services,Packaged Software,,,,
SOLV,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,89.81999969482422,,,0.1609276104531703,1.4,2026-08-10,4.0,1,0,86.36000061035156,2026-01-05,-27.8,2,31,27.8,1,3.0,-8.0,-4.6,True,False,,94.16000366210938,-4.609179904940475,Health Services,Medical/Nursing Services,,,,
SPNT,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,24.6200008392334,,,0.4500235721752676,3.2,2026-06-22,8.0,2,0,22.790000915527344,2025-12-08,-16.0,3,28,16.0,1,9.0,-12.0,-3.1,True,False,,26.479999542236328,-7.024164407692613,Finance,Property/Casualty Insurance,,,,
SRBK,2026-09-14,False,,False,19.885000228881836,-0.9303468132410786,RIGHT,20.950000762939453,-5.966586894885706,RIGHT,True,,,,,,,,,,,,,,,19.700000762939453,,,0.1230916030534351,49.7,2025-04-21,56.0,11,3,12.630000114440918,2025-01-27,-10.1,1,12,10.1,14,6.0,-8.9,-6.0,True,False,,20.950000762939453,-5.966586894885706,Finance,Regional Banks,,,,
SRCE,2026-09-14,False,,False,,,RIGHT,91.45999908447266,-4.471896324985847,RIGHT,True,,,,,,,,,,,,,,,87.37000274658203,,,0.1650528169014084,28.1,2026-03-23,28.9,3,1,67.7699966430664,2024-07-22,-23.1,8,87,23.1,4,8.0,-8.1,-4.5,True,False,,91.45999908447266,-4.471896324985847,Finance,Regional Banks,,,,
SRRK,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,51.849998474121094,,,0.7780365736284889,-2.0,2026-08-03,2.7,1,0,50.5,2025-12-08,-23.3,4,34,23.3,2,4.0,-16.5,-16.0,False,False,,61.7599983215332,-16.04598464497836,Health Technology,Biotechnology,,,,
SSRM,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,34.810001373291016,,,0.2020744914644054,-7.8,2026-08-17,0.4,0,0,34.65999984741211,2026-05-04,-30.3,1,15,30.3,1,5.0,-10.5,-9.3,False,False,,39.439998626708984,-11.739344357589577,Non-Energy Minerals,Precious Metals,,,,
STBA,2026-09-14,False,,False,50.68000030517578,-0.2959777525170737,RIGHT,,,,True,,,,,,,,,,,,,,,50.529998779296875,,,0.2194689304396618,5.6,2026-06-08,10.4,0,0,45.790000915527344,2024-07-22,-32.6,8,98,32.6,3,8.0,-8.7,-5.6,True,False,,53.5,-5.551404150846961,Finance,Regional Banks,,,,
STT,2026-09-14,False,,False,195.3999938964844,-3.705215179387611,LEFT,,,,False,,,,,,,,,,,,,,,188.16000366210935,,,0.3007409102971565,35.0,2026-04-06,39.7,1,0,134.6699981689453,2026-01-05,-13.8,1,13,13.8,5,3.0,-4.6,-3.7,False,False,,195.92999267578125,-3.965696577414468,Finance,Investment Banks/Brokers,,,,
SUNC,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,80.94000244140625,,,0.1855254151806621,53.2,2026-01-05,55.8,8,1,51.95000076293945,2025-11-03,-9.5,2,9,9.5,6,2.0,-3.3,-3.1,False,False,,83.5,-3.0658653396332336,Distribution Services,Wholesale Distributors,,,,
SXT,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,126.5500030517578,,,0.2121032939473335,-0.2,2026-07-20,4.1,1,0,121.54000091552734,2025-08-11,-32.0,5,49,32.0,2,4.0,-9.1,-8.8,False,False,,138.82000732421875,-8.838786648241514,Consumer Non-Durables,Food: Specialty/Candy,,,,
SYRE,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,90.8000030517578,,,0.2329305206246734,77.0,2026-04-06,90.7,1,0,47.61000061035156,2024-03-11,-77.1,7,108,77.1,6,5.0,-23.8,-17.6,True,False,,110.1750030517578,-17.585658691471107,Health Technology,Pharmaceuticals: Major,,,,
TCBX,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,45.380001068115234,,,0.207070106606428,2.4,2026-08-03,3.5,0,0,43.84000015258789,2026-02-02,-18.2,2,26,18.2,1,6.0,-6.2,-1.9,True,False,,46.35499954223633,-2.1033297028354547,Finance,Savings Banks,,,,
TECH,2026-09-14,False,,False,72.58000183105469,-0.4271220448710977,LEFT,,,,False,,,,,,,,,,,,,,,72.2699966430664,,,0.2038599628912672,1.8,2026-06-22,2.3,1,0,70.66000366210938,2026-01-12,-38.9,2,23,38.9,4,3.0,-0.7,-0.4,True,False,,72.62000274658203,-0.4819692788184282,Health Technology,Biotechnology,,,,
TEN,2026-09-14,False,,False,,,,,,,,,,,,,,,,,,,,,,49.619998931884766,,,0.6607163947426142,3.6,2026-09-07,11.3,0,0,44.56999969482422,2026-05-04,-21.7,1,18,21.7,0,,,,True,False,,49.689998626708984,-0.1408728049080543,Transportation,Marine Shipping,,,,
TFSL,2026-09-14,False,,False,17.75,-3.60563036421655,BOTTOM,,,,True,,,,,,,,,,,,,,,17.110000610351562,,,0.1737907169573019,7.1,2026-05-18,10.8,0,0,15.4399995803833,2022-08-08,-29.0,14,197,29.0,5,8.0,-12.3,-11.3,True,False,,19.489999771118164,-12.211386294080285,Finance,Savings Banks,,,,
THC,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,264.510009765625,,,0.1309964180503481,3.8,2026-07-27,9.8,0,0,240.8300018310547,2026-02-23,-34.6,2,22,34.6,1,5.0,-9.7,-5.8,False,False,,283.04998779296875,-6.550072010921426,Health Services,Hospital/Nursing Management,,,,
THFF,2026-09-14,False,,False,79.98999786376953,-2.2377809267802196,BOTTOM,,,,False,,,,,,,,,,,,,,,78.19999694824219,,,0.2187346079792235,10.0,2026-06-01,13.0,2,0,69.20999908447266,2026-02-02,-14.0,1,17,14.0,3,6.0,-9.6,-5.5,True,False,,84.16999816894531,-7.092790009000815,Finance,Major Banks,,,,
THG,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,231.19000244140625,,,0.2425524255242552,19.7,2026-06-01,23.4,2,0,187.41000366210935,2025-09-29,-11.1,3,35,11.1,2,8.0,-7.7,-1.7,True,False,,236.07000732421875,-2.0671854667714262,Finance,Property/Casualty Insurance,,,,
TIGO,2026-09-14,False,,False,,,RIGHT,100.08000183105467,-4.646284413272284,RIGHT,True,,,,,,,,,,,,,,,95.43000030517578,,,0.1225479260548193,89.6,2025-11-10,91.6,6,0,49.810001373291016,2025-09-15,-9.9,1,8,9.9,10,10.0,-14.0,-4.6,True,False,,107.12999725341795,-10.921307988616514,Communications,Wireless Telecommunications,,,,
TISI,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,26.899999618530273,,,0.4496903330042187,8.7,2026-08-24,12.1,0,0,24.0,2025-04-14,-48.6,4,71,48.6,1,3.0,-8.6,-4.0,True,False,,28.049999237060547,-4.099820498429308,Commercial Services,Miscellaneous Commercial Services,,,,
TMP,2026-09-14,False,,False,100.5500030517578,-1.6608709573884497,RIGHT,,,,False,,,,,,,,,,,,,,,98.87999725341795,,,0.2542428127512549,13.1,2026-06-01,14.2,3,0,86.55000305175781,2022-11-21,-50.2,14,184,50.2,4,6.0,-7.6,-3.6,False,False,,102.58999633789062,-3.616336111615981,Finance,Regional Banks,,,,
TNK,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,100.0,,,0.3143493020727567,17.5,2026-08-10,19.1,1,0,83.98999786376953,2026-05-04,-23.8,1,14,23.8,2,2.0,-2.1,-0.9,False,False,,102.06999969482422,-2.028019693360683,Transportation,Marine Shipping,,,,
TOP,2026-09-14,False,,False,17.41900062561035,-14.57604007107307,RIGHT,,,,False,,,,,,,,,,,,,,,14.880000114440918,,,0.1921065074217892,92.0,2026-06-22,93.2,1,0,7.699999809265137,2025-09-15,-60.3,3,40,60.3,2,4.0,-17.7,-14.6,True,False,,17.41900062561035,-14.57604007107307,,,,,,
TRGP,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,287.25,,,0.1662570670140374,28.3,2026-02-09,32.4,4,1,217.02000427246097,2025-01-13,-33.6,3,56,33.6,6,5.0,-7.8,-6.7,False,False,,307.94000244140625,-6.71884207227772,Utilities,Gas Distributors,,,,
TRIN,2026-09-14,False,,False,18.895000457763672,-6.059806456862027,LEFT,,,,True,,,,,,,,,,,,,,,17.75,,,0.1877403102488178,-0.2,2026-06-29,3.2,1,0,17.201000213623047,2025-02-24,-27.3,4,70,27.3,2,4.0,-6.3,-6.1,False,False,,18.895000457763672,-6.059806456862027,Miscellaneous,Investment Trusts/Mutual Funds,,,,
TRMK,2026-09-14,False,,False,,,BOTTOM,48.689998626708984,-3.2039383910313135,BOTTOM,True,,,,,,,,,,,,,,,47.130001068115234,,,0.2317471425239095,12.7,2026-03-23,14.5,3,1,41.16999816894531,2025-09-15,-11.8,2,27,11.8,6,6.0,-7.8,-3.2,True,False,,49.0,-3.8163243507852385,Finance,Regional Banks,,,,
TRST,2026-09-14,False,,False,57.650001525878906,1.6825626718681486,RIGHT,,,,False,,,,,,,,,,,,,,,58.619998931884766,,,0.2635855156252673,22.0,2026-04-27,24.4,2,2,47.119998931884766,2025-12-08,-14.4,2,20,14.4,4,4.0,-2.6,1.7,True,False,,59.099998474121094,-0.8121819875283265,Finance,Savings Banks,,,,
TRVI,2026-09-14,False,,False,17.315000534057617,-8.229859351906853,BOTTOM,,,,True,,,,,,,,,,,,,,,15.890000343322754,,,0.128202498410289,11.8,2026-06-08,13.5,1,0,14.0,2025-12-01,-29.9,3,27,29.9,2,10.0,-22.3,-21.4,False,False,,20.219999313354492,-21.41443678077649,Health Technology,Biotechnology,,,,
TSBK,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,46.810001373291016,,,0.1682910587807978,27.5,2026-01-19,28.3,4,2,36.4900016784668,2022-11-21,-39.4,13,165,39.4,5,5.0,-9.7,-5.2,True,False,,49.380001068115234,-5.204535518901943,Finance,Savings Banks,,,,
TVTX,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,65.79000091552734,,,0.1451005991068318,49.1,2026-04-27,56.2,1,1,42.130001068115234,2025-12-22,-46.4,1,18,46.4,5,2.0,-4.9,-4.3,False,False,,68.7300033569336,-4.277611374668522,Health Technology,Pharmaceuticals: Major,,,,
TWIN,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,24.100000381469727,,,0.1775349119611414,21.0,2026-06-01,24.7,2,0,19.329999923706055,2026-01-12,-25.9,2,20,25.9,3,2.0,-4.7,-3.2,False,False,,25.5,-5.490194582471664,Producer Manufacturing,Trucks/Construction/Farm Machinery,,,,
TWLO,2026-09-14,False,,False,243.97999572753903,-4.959419237894835,RIGHT,254.5,-8.888013798501959,RIGHT,True,,,,,,,,,,,,,,,231.8800048828125,,,0.1446106705697079,26.5,2026-04-27,52.6,2,0,151.9499969482422,2025-01-27,-49.0,5,65,49.0,3,7.0,-15.2,-8.9,True,False,,258.3529968261719,-10.246829829177962,Technology Services,Packaged Software,,,,
TWST,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,134.75,,,0.2592751035033219,281.5,2026-01-05,294.2,4,2,34.18000030517578,2025-10-20,-31.8,1,11,31.8,6,5.0,-17.6,-7.7,True,False,,155.44000244140625,-13.310603523186016,Health Technology,Biotechnology,,,,
TXG,2026-09-14,False,,False,,,,,,,,,,,,,,,,,,,,,,70.11000061035156,,,0.2523132719663262,2.2,2026-09-07,10.4,0,0,63.52000045776367,2023-07-24,-89.3,8,163,89.3,0,,,,True,False,,70.45999908447266,-0.4967335774465287,Health Technology,Biotechnology,,,,
TXO,2026-09-14,False,,False,,,,,,,,,,,,,,,,,,,,,,15.210000038146973,,,0.119332992756186,6.8,2026-08-17,9.6,0,0,13.880000114440918,2026-05-18,-11.7,1,13,11.7,1,2.0,-2.5,-2.2,False,False,,15.57900047302246,-2.3685757986494194,Energy Minerals,Integrated Oil,,,,
UBSI,2026-09-14,False,,False,48.029998779296875,-0.7078912372041279,RIGHT,,,,True,,,,,,,,,,,,,,,47.689998626708984,,,0.2375798057165141,3.2,2026-06-22,3.8,1,0,45.93000030517578,2026-02-02,-16.3,2,20,16.3,3,6.0,-6.2,-3.4,True,False,,49.619998931884766,-3.8895613597758505,Finance,Regional Banks,,,,
UFCS,2026-09-14,False,,False,56.7400016784668,-2.308779229007618,LEFT,,,,False,,,,,,,,,,,,,,,55.43000030517578,,,0.1933340046319605,47.5,2026-03-30,48.5,5,0,37.33000183105469,2025-11-10,-10.2,2,20,10.2,6,3.0,-7.6,-2.3,False,False,,56.7400016784668,-2.308779229007618,Finance,Property/Casualty Insurance,,,,
UMBF,2026-09-14,False,,False,152.47999572753906,-8.335514041979087,RIGHT,152.47999572753906,-8.335514041979087,RIGHT,False,,,,,,,,,,,,,,,139.77000427246094,,,0.293375039199762,-3.5,2026-06-22,2.7,2,0,136.11000061035156,2026-02-02,-21.3,1,20,21.3,3,6.0,-9.8,-8.3,True,False,,153.32000732421875,-8.837726587831584,Finance,Major Banks,,,,
UNM,2026-09-14,False,,False,96.7699966430664,-1.9117479986537231,RIGHT,,,,False,,,,,,,,,,,,,,,94.91999816894533,,,0.447209119802311,9.3,2026-06-01,13.1,2,1,83.95999908447266,2025-02-24,-20.4,5,66,20.4,3,3.0,-4.1,-1.9,True,False,,96.7699966430664,-1.9117479986537231,Finance,Multi-Line Insurance,,,,
UNP,2026-09-14,False,,False,308.2900085449219,-7.528632563281478,BOTTOM,,,,True,,,,,,,,,,,,,,,285.0799865722656,,,0.10294729605037,6.2,2026-06-22,10.5,2,0,258.0899963378906,2024-02-19,-20.7,10,122,20.7,2,5.0,-8.3,-7.5,True,False,,315.989990234375,-9.781956586404185,Transportation,Railroads,,,,
UNTY,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,59.95000076293945,,,0.2592551085210505,3.3,2026-07-20,4.6,1,0,57.29999923706055,2025-12-08,-15.3,4,32,15.3,1,6.0,-8.2,-4.1,True,False,,62.5,-4.079998779296878,Finance,Regional Banks,,,,
URGN,2026-09-14,False,,False,45.880001068115234,-7.061904104266614,LEFT,,,,False,,,,,,,,,,,,,,,42.63999938964844,,,0.1331985021093713,27.0,2026-06-15,42.1,1,0,30.0,2025-11-24,-45.0,2,29,45.0,2,6.0,-16.2,-14.2,True,False,,50.810001373291016,-16.079515376548002,Health Technology,Biotechnology,,,,
USB,2026-09-14,False,,False,63.709999084472656,-1.6166987821349732,RIGHT,,,,True,,,,,,,,,,,,,,,62.68000030517578,,,0.2804107051283264,1.5,2026-06-29,2.9,0,0,60.90999984741211,2026-02-02,-17.4,2,21,17.4,2,6.0,-7.3,-4.5,False,False,,66.08000183105469,-5.1452806169279715,Finance,Major Banks,,,,
USCB,2026-09-14,False,,False,23.5,-1.7021260362990345,RIGHT,,,,False,,,,,,,,,,,,,,,23.100000381469727,,,0.389147512365435,6.6,2026-07-20,12.6,1,0,20.52400016784668,2026-02-02,-14.4,2,24,14.4,2,3.0,-4.2,-1.7,False,False,,23.88599967956543,-3.2906276004354473,Finance,Regional Banks,,,,
UVE,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,44.70000076293945,,,0.1512591966925248,13.2,2026-04-20,24.7,3,1,35.84000015258789,2025-11-10,-21.0,2,23,21.0,3,6.0,-7.5,-0.9,True,False,,45.150001525878906,-0.996679396968625,Finance,Property/Casualty Insurance,,,,
UVSP,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,42.880001068115234,,,0.2095029309440976,15.5,2026-04-06,18.5,2,0,36.20000076293945,2025-12-08,-13.2,2,17,13.2,5,10.0,-9.9,-5.5,True,False,,45.459999084472656,-5.675314712530755,Finance,Regional Banks,,,,
VABK,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,49.15999984741211,,,0.3028193525931082,9.2,2026-06-08,11.4,3,0,44.119998931884766,2023-12-11,-45.5,8,130,45.5,5,2.0,-2.4,-0.1,False,False,,50.0,-1.6800003051757773,Finance,Regional Banks,,,,
VCTR,2026-09-14,False,,False,123.5500030517578,-11.711858246285368,LEFT,,,,False,,,,,,,,,,,,,,,109.08000183105467,,,0.2879322773228841,40.0,2026-04-27,41.7,1,0,77.0,2024-11-25,-39.0,4,74,39.0,5,4.0,-13.4,-11.7,False,False,,123.5500030517578,-11.711858246285368,Finance,Investment Managers,,,,
VIK,2026-09-14,False,,False,110.08999633789062,-21.500589477991117,BOTTOM,,,,False,,,,,,,,,,,,,,,86.41999816894531,,,0.2330449782728665,0.7,2026-04-13,8.5,3,1,79.62000274658203,2026-02-16,-17.5,1,8,17.5,4,7.0,-24.0,-21.5,True,False,,110.08999633789062,-21.500589477991117,Consumer Services,Hotels/Resorts/Cruise lines,,,,
VIRT,2026-09-14,False,,False,68.68000030517578,-12.740244556085988,LEFT,,,,True,,,,,,,,,,,,,,,59.93000030517578,,,0.1302064400430674,29.7,2026-03-30,33.3,2,0,44.959999084472656,2025-05-05,-29.8,4,47,29.8,5,5.0,-13.0,-12.7,False,False,,68.76000213623047,-12.841770734038494,Finance,Investment Banks/Brokers,,,,
VLO,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,382.9500122070313,,,0.3953876756480762,163.4,2025-08-18,170.5,6,3,141.58999633789062,2025-01-13,-30.1,2,31,30.1,11,2.0,-6.1,-4.1,False,False,,399.760009765625,-4.205022300366979,Energy Minerals,Oil Refining/Marketing,,,,
VOYA,2026-09-14,False,,False,105.63999938964844,-2.366527844040267,RIGHT,,,,False,,,,,,,,,,,,,,,103.13999938964844,,,0.2338646061800554,28.4,2026-04-20,28.9,1,0,79.98999786376953,2025-09-08,-19.4,2,32,19.4,5,3.0,-4.1,-2.4,False,False,,105.63999938964844,-2.366527844040267,Finance,Life/Health Insurance,,,,
VSXY,2026-09-14,False,,False,92.6449966430664,-19.54233513256223,BOTTOM,,,,False,,,,,,,,,,,,,,,74.54000091552734,,,0.233854338250546,-0.1,2026-06-01,11.4,1,0,66.88899993896484,2026-01-05,-37.2,3,21,37.2,2,7.0,-27.8,-25.0,True,False,,102.45999908447266,-27.249656859675355,Retail Trade,Apparel/Footwear Retail,,,,
VTR,2026-09-14,False,,False,94.30999755859376,-5.524333813322113,LEFT,,,,True,,,,,,,,,,,,,,,89.0999984741211,,,0.1835973338382988,0.1,2026-06-22,2.0,1,0,87.37999725341797,2026-03-09,-10.6,1,15,10.6,2,9.0,-13.8,-11.6,False,False,,101.5999984741211,-12.303149791073986,Finance,Real Estate Investment Trusts,,,,
VTRS,2026-09-14,False,,False,17.280000686645508,-3.587967677064696,RIGHT,,,,True,,,,,,,,,,,,,,,16.65999984741211,,,0.1697588498151261,2.0,2026-06-22,3.7,2,0,16.06999969482422,2026-02-16,-19.9,2,18,19.9,3,8.0,-12.1,-7.8,True,False,,18.38999938964844,-9.407284391809869,Health Technology,Pharmaceuticals: Major,,,,
WAB,2026-09-14,False,,False,301.8900146484375,-7.7743549246022114,BOTTOM,302.9599914550781,-8.100072194180285,LEFT,True,,,,,,,,,,,,,,,278.4200134277344,,,0.1546716352787179,28.8,2025-12-15,29.0,3,2,215.8300018310547,2024-12-02,-29.7,3,54,29.7,5,9.0,-9.3,-8.1,False,False,,306.6400146484375,-9.202974130123664,Producer Manufacturing,Trucks/Construction/Farm Machinery,,,,
WABC,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,59.95000076293945,,,0.338074274748843,1.9,2026-06-22,3.5,1,0,57.939998626708984,2023-12-11,-27.5,10,132,27.5,2,10.0,-13.2,-5.8,True,False,,63.61000061035156,-5.7538119985751095,Finance,Regional Banks,,,,
WBI,2026-09-14,False,,False,,,RIGHT,36.88999938964844,-13.716453102903136,RIGHT,True,,,,,,,,,,,,,,,31.829999923706055,,,0.1744119106699752,27.0,2026-02-09,27.2,4,0,25.020000457763672,2025-09-15,-25.5,3,21,25.5,6,9.0,-17.0,-13.7,False,False,,36.88999938964844,-13.716453102903136,Industrial Services,Oilfield Services/Equipment,,,,
WELL,2026-09-14,False,,False,241.11000061035156,-2.861761801259821,RIGHT,,,,True,,,,,,,,,,,,,,,234.2100067138672,,,0.1328861138671739,3.0,2026-06-22,10.2,2,0,212.6199951171875,2025-11-24,-14.7,3,30,14.7,2,9.0,-11.1,-7.4,False,False,,255.1999969482422,-8.224917901794504,Finance,Real Estate Investment Trusts,,,,
WERN,2026-09-14,False,,False,40.11000061035156,-6.307650812261356,LEFT,,,,False,,,,,,,,,,,,,,,37.58000183105469,,,0.1676771925850722,4.7,2026-04-27,4.7,2,0,35.88999938964844,2026-02-16,-25.8,1,10,25.8,2,10.0,-23.0,-18.7,True,False,,47.4900016784668,-20.86755000454246,Transportation,Trucking,,,,
WES,2026-09-14,False,,False,49.75,-3.758791822883955,RIGHT,,,,False,,,,,,,,,,,,,,,47.880001068115234,,,0.2569239538626609,9.6,2026-06-29,9.7,3,0,43.650001525878906,2024-07-15,-23.0,10,102,23.0,3,3.0,-3.9,-3.8,False,False,,50.06999969482422,-4.373873856714572,Industrial Services,Oil & Gas Pipelines,,,,
WEYS,2026-09-14,False,,False,46.25,-4.583781474345439,RIGHT,,,,False,,,,,,,,,,,,,,,44.130001068115234,,,0.2672971147351153,-4.4,2026-08-03,13.2,0,0,39.0,2024-11-11,-34.6,7,90,34.6,1,7.0,-7.1,-5.1,False,False,,48.68000030517578,-9.34675268803723,Consumer Non-Durables,Apparel/Footwear,,,,
WKC,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,35.0099983215332,,,0.2168351090643124,3.8,2026-06-22,10.4,0,0,31.709999084472656,2024-09-16,-30.0,7,92,30.0,2,8.0,-14.9,-14.3,False,False,,41.20000076293945,-15.024277492184734,Distribution Services,Wholesale Distributors,,,,
WSBF,2026-09-14,False,,False,21.59000015258789,-1.945345406788257,RIGHT,,,,False,,,,,,,,,,,,,,,21.170000076293945,,,0.2839641903565258,25.0,2026-01-05,25.6,3,1,16.860000610351562,2024-11-04,-31.1,4,61,31.1,7,3.0,-2.7,-1.9,False,False,,21.65999984741211,-2.2622334929365606,Finance,Finance/Rental/Leasing,,,,
WSFS,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,80.63999938964844,,,0.1920887376019719,12.5,2026-05-18,13.4,3,0,71.12000274658203,2026-02-02,-14.9,2,15,14.9,4,6.0,-6.9,-1.7,True,False,,82.94000244140625,-2.7730925778338023,Finance,Savings Banks,,,,
WSM,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,229.42999267578125,,,0.2196156617091714,0.4,2026-07-13,3.4,1,0,221.80999755859375,2025-02-10,-41.4,7,74,41.4,2,7.0,-13.6,-9.3,True,False,,254.88999938964844,-9.988625201001575,Retail Trade,Specialty Stores,,,,
WT,2026-09-14,False,,False,25.90999984741211,-12.041678696483638,LEFT,,,,False,,,,,,,,,,,,,,,22.790000915527344,,,0.3351525309847664,26.3,2026-06-29,30.4,2,0,17.479999542236328,2026-02-23,-24.5,2,18,24.5,2,3.0,-12.4,-12.0,False,False,,25.90999984741211,-12.041678696483638,Finance,Investment Managers,,,,
WTBA,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,29.510000228881836,,,0.150375939849624,9.1,2026-07-13,11.8,1,0,26.399999618530273,2022-07-25,-43.0,15,207,43.0,1,6.0,-9.2,-2.7,True,False,,30.329999923706055,-2.7035928021328592,Finance,Regional Banks,,,,
WTS,2026-09-14,False,,False,393.5700073242187,-10.58007822586311,LEFT,393.5700073242187,-10.58007822586311,LEFT,True,,,,,,,,,,,,,,,351.92999267578125,,,0.2296025348306229,5.6,2026-06-08,6.0,1,0,332.1600036621094,2026-02-23,-14.8,2,15,14.8,2,7.0,-12.2,-10.6,True,False,,394.5400085449219,-10.799922681171914,Producer Manufacturing,Industrial Machinery,,,,
WTTR,2026-09-14,False,,False,,,RIGHT,21.82799911499023,-8.145500962150297,RIGHT,False,,,,,,,,,,,,,,,20.049999237060547,,,0.2434200137957399,28.4,2026-03-23,35.1,4,0,14.84000015258789,2024-11-25,-51.5,6,69,51.5,6,6.0,-15.8,-8.1,False,False,,22.549999237060547,-11.086474876199958,Energy Minerals,Oil & Gas Production,,,,
XHR,2026-09-14,False,,False,19.81999969482422,-10.948537384996117,BOTTOM,,,,True,,,,,,,,,,,,,,,17.649999618530273,,,0.296847576069219,4.9,2026-05-18,9.5,1,0,16.114999771118164,2026-02-16,-12.4,1,13,12.4,2,9.0,-19.4,-18.5,True,False,,22.059999465942383,-19.99093360913514,Finance,Real Estate Investment Trusts,,,,
XMTR,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,85.02999877929688,,,0.1570235818568296,6.3,2026-05-04,26.6,1,0,67.19000244140625,2025-11-03,-46.6,2,26,46.6,2,10.0,-20.9,-16.6,False,False,,106.08000183105467,-19.843516863133637,Technology Services,Information Technology Services,,,,
ZION,2026-09-14,False,,False,69.68000030517578,-0.7175660129307704,RIGHT,,,,True,,,,,,,,,,,,,,,69.18000030517578,,,0.2101978476719842,0.1,2026-06-22,4.5,0,0,66.18000030517578,2026-02-02,-20.4,2,20,20.4,1,10.0,-9.8,-5.7,True,False,,73.33999633789062,-5.672206490915254,Finance,Major Banks,,,,
