snapshot_date,code,supplement_source,supplement_value,status
2026-01-30,SHEL,us/stage2/stage2_whitelist.csv,216.92485168094925,current_snapshot_available_not_pit_safe
2026-01-30,ZM,us/stage2/stage2_whitelist.csv,74.17690417690417,current_snapshot_available_not_pit_safe
2026-02-13,ADC,,,unresolved
2026-02-13,AEIS,us/stage2/stage2_whitelist.csv,91.84040797960104,current_snapshot_available_not_pit_safe
2026-02-13,AEO,,,unresolved
2026-02-13,AMAT,us/stage2/stage2_whitelist.csv,42.90866468307637,current_snapshot_available_not_pit_safe
2026-02-13,AU,,,unresolved
2026-02-13,AZN,,,unresolved
2026-02-13,DG,,,unresolved
2026-02-13,FE,,,unresolved
2026-02-13,GNRC,us/stage2/stage2_whitelist.csv,91.53177577545652,current_snapshot_available_not_pit_safe
2026-02-13,HWM,us/stage2/stage2_whitelist.csv,32.508728179551134,current_snapshot_available_not_pit_safe
2026-02-13,LSCC,us/eps_growth_screener_results.csv,550.9433962264152,current_snapshot_available_not_pit_safe
2026-02-13,MAS,us/stage2/stage2_whitelist.csv,24.492028758987175,current_snapshot_available_not_pit_safe
2026-02-13,MTZ,,,unresolved
2026-02-13,NATL,us/stage2/stage2_whitelist.csv,64.68215863260994,current_snapshot_available_not_pit_safe
2026-02-13,NEM,,,unresolved
2026-02-13,NYAX,,,unresolved
2026-02-13,OR,,,unresolved
2026-02-13,PFIS,us/stage2/stage2_whitelist.csv,-12.284457129266256,current_snapshot_available_not_pit_safe
2026-02-13,ROST,us/stage2/stage2_whitelist.csv,38.05949781659389,current_snapshot_available_not_pit_safe
2026-02-13,SHEL,us/stage2/stage2_whitelist.csv,216.92485168094925,current_snapshot_available_not_pit_safe
2026-02-13,SN,us/stage2/stage2_whitelist.csv,-6.768292682926829,current_snapshot_available_not_pit_safe
2026-02-13,TSM,us/stage2/stage2_whitelist.csv,73.3319927609089,current_snapshot_available_not_pit_safe
2026-02-13,VRT,us/stage2/stage2_whitelist.csv,52.41702741702743,current_snapshot_available_not_pit_safe
2026-02-13,WELL,us/stage2/stage2_whitelist.csv,12.01117318435755,current_snapshot_available_not_pit_safe
2026-02-13,WES,us/stage2/stage2_whitelist.csv,13.253150057273771,current_snapshot_available_not_pit_safe
2026-02-13,WLK,,,unresolved
2026-02-13,WULF,,,unresolved
2026-02-20,AAOI,us/stage2/stage2_whitelist.csv,-74.235807860262,current_snapshot_available_not_pit_safe
2026-02-20,AS,,,unresolved
2026-02-20,AXTI,,,unresolved
2026-02-20,CDE,,,unresolved
2026-02-20,COHR,,,unresolved
2026-02-20,FANG,us/eps_growth_screener_results.csv,179.68053804119376,current_snapshot_available_not_pit_safe
2026-02-20,FN,,,unresolved
2026-02-20,HEI,us/stage2/stage2_whitelist.csv,48.61908177905308,current_snapshot_available_not_pit_safe
2026-02-20,HWM,us/stage2/stage2_whitelist.csv,32.508728179551134,current_snapshot_available_not_pit_safe
2026-02-20,MRNA,us/stage2/stage2_whitelist.csv,7.595353430842307,current_snapshot_available_not_pit_safe
2026-02-20,NRG,,,unresolved
2026-02-20,PAC,,,unresolved
2026-02-20,RTX,us/stage2/stage2_whitelist.csv,28.043798006210164,current_snapshot_available_not_pit_safe
2026-02-20,SHEL,us/stage2/stage2_whitelist.csv,216.92485168094925,current_snapshot_available_not_pit_safe
2026-02-20,TTMI,us/stage2/stage2_whitelist.csv,94.92424242424242,current_snapshot_available_not_pit_safe
2026-02-20,UAL,us/stage2/stage2_whitelist.csv,-17.113360460032958,current_snapshot_available_not_pit_safe
2026-02-20,UBS,us/stage2/stage2_whitelist.csv,13.266725901465223,current_snapshot_available_not_pit_safe
2026-02-20,XPO,us/stage2/stage2_whitelist.csv,54.11989223170184,current_snapshot_available_not_pit_safe
2026-02-27,AMGN,us/stage2/stage2_whitelist.csv,64.93388741972046,current_snapshot_available_not_pit_safe
2026-02-27,APEI,,,unresolved
2026-02-27,AU,,,unresolved
2026-02-27,AZN,,,unresolved
2026-02-27,BMY,us/stage2/stage2_whitelist.csv,151.96017423771,current_snapshot_available_not_pit_safe
2026-02-27,BTSG,us/eps_growth_screener_results.csv,201.7638036809816,current_snapshot_available_not_pit_safe
2026-02-27,CASY,us/stage2/stage2_whitelist.csv,66.3738019169329,current_snapshot_available_not_pit_safe
2026-02-27,CDE,,,unresolved
2026-02-27,DG,,,unresolved
2026-02-27,EQIX,us/stage2/stage2_whitelist.csv,28.73814345092189,current_snapshot_available_not_pit_safe
2026-02-27,EXPE,us/eps_growth_screener_results.csv,188.32501609787508,current_snapshot_available_not_pit_safe
2026-02-27,FCX,us/stage2/stage2_whitelist.csv,27.43029389600602,current_snapshot_available_not_pit_safe
2026-02-27,FIGS,,,unresolved
2026-02-27,GMED,,,unresolved
2026-02-27,JNJ,us/stage2/stage2_whitelist.csv,-0.9174712744112852,current_snapshot_available_not_pit_safe
2026-02-27,KO,us/stage2/stage2_whitelist.csv,16.194790486976217,current_snapshot_available_not_pit_safe
2026-02-27,LH,us/stage2/stage2_whitelist.csv,28.467642391112673,current_snapshot_available_not_pit_safe
2026-02-27,NATL,us/stage2/stage2_whitelist.csv,64.68215863260994,current_snapshot_available_not_pit_safe
2026-02-27,NEM,,,unresolved
2026-02-27,OR,,,unresolved
2026-02-27,PAAS,,,unresolved
2026-02-27,PHG,,,unresolved
2026-02-27,TIGO,us/stage2/stage2_whitelist.csv,-83.91152329704664,current_snapshot_available_not_pit_safe
2026-02-27,TKO,,,unresolved
2026-02-27,VICR,us/stage2/stage2_whitelist.csv,14.171591157802576,current_snapshot_available_not_pit_safe
2026-02-27,VVX,us/stage2/stage2_whitelist.csv,15.36380464189093,current_snapshot_available_not_pit_safe
2026-02-27,WULF,,,unresolved
2026-03-06,CF,us/stage2/stage2_whitelist.csv,99.60280571283695,current_snapshot_available_not_pit_safe
2026-03-06,EXPE,us/eps_growth_screener_results.csv,188.32501609787508,current_snapshot_available_not_pit_safe
2026-03-06,FIGS,,,unresolved
2026-03-06,LMT,us/eps_growth_screener_results.csv,444.262519695828,current_snapshot_available_not_pit_safe
2026-03-06,MPC,us/eps_growth_screener_results.csv,347.24075197089144,current_snapshot_available_not_pit_safe
2026-03-06,NYAX,,,unresolved
2026-03-06,PBF,,,unresolved
2026-03-06,RTX,us/stage2/stage2_whitelist.csv,28.043798006210164,current_snapshot_available_not_pit_safe
2026-03-06,VVX,us/stage2/stage2_whitelist.csv,15.36380464189093,current_snapshot_available_not_pit_safe
2026-03-13,APEI,,,unresolved
2026-03-13,BTU,,,unresolved
2026-03-13,DOCN,us/stage2/stage2_whitelist.csv,-24.45482866043614,current_snapshot_available_not_pit_safe
2026-03-13,EQIX,us/stage2/stage2_whitelist.csv,28.73814345092189,current_snapshot_available_not_pit_safe
2026-03-13,KR,,,unresolved
2026-03-13,MU,us/eps_growth_screener_results.csv,1372.0935784196706,current_snapshot_available_not_pit_safe
2026-03-13,NFG,,,unresolved
2026-03-13,NYAX,,,unresolved
2026-03-13,SNDK,,,unresolved
2026-03-13,WLK,,,unresolved
2026-03-20,BTU,,,unresolved
2026-03-20,CIEN,us/eps_growth_screener_results.csv,2309.3699515347334,current_snapshot_available_not_pit_safe
2026-03-20,DOCN,us/stage2/stage2_whitelist.csv,-24.45482866043614,current_snapshot_available_not_pit_safe
2026-03-20,LMND,,,unresolved
2026-03-20,MTZ,,,unresolved
2026-03-20,SEDG,,,unresolved
2026-03-20,STX,us/stage2/stage2_whitelist.csv,149.16685280321644,current_snapshot_available_not_pit_safe
2026-03-20,WDC,us/eps_growth_screener_results.csv,985.1367419738408,current_snapshot_available_not_pit_safe
2026-03-27,BKR,us/stage2/stage2_whitelist.csv,-3.435114503816792,current_snapshot_available_not_pit_safe
2026-03-27,CASY,us/stage2/stage2_whitelist.csv,66.3738019169329,current_snapshot_available_not_pit_safe
2026-03-27,DELL,us/eps_growth_screener_results.csv,281.26000290993744,current_snapshot_available_not_pit_safe
2026-03-27,EQIX,us/stage2/stage2_whitelist.csv,28.73814345092189,current_snapshot_available_not_pit_safe
2026-03-27,FCX,us/stage2/stage2_whitelist.csv,27.43029389600602,current_snapshot_available_not_pit_safe
2026-03-27,GEV,us/stage2/stage2_whitelist.csv,32.85184986307254,current_snapshot_available_not_pit_safe
2026-03-27,NEM,,,unresolved
2026-03-27,NFG,,,unresolved
2026-03-27,PFIS,us/stage2/stage2_whitelist.csv,-12.284457129266256,current_snapshot_available_not_pit_safe
2026-03-27,TIGO,us/stage2/stage2_whitelist.csv,-83.91152329704664,current_snapshot_available_not_pit_safe
2026-04-02,AA,,,unresolved
2026-04-02,AD,us/eps_growth_screener_results.csv,951.6164994425864,current_snapshot_available_not_pit_safe
2026-04-02,ADC,,,unresolved
2026-04-02,AROW,us/stage2/stage2_whitelist.csv,1.3174019607843046,current_snapshot_available_not_pit_safe
2026-04-02,BBT,us/eps_growth_screener_results.csv,212.24572823433684,current_snapshot_available_not_pit_safe
2026-04-02,BMY,us/stage2/stage2_whitelist.csv,151.96017423771,current_snapshot_available_not_pit_safe
2026-04-02,BTSG,us/eps_growth_screener_results.csv,201.7638036809816,current_snapshot_available_not_pit_safe
2026-04-02,BVFL,us/stage2/stage2_whitelist.csv,45.356895356895336,current_snapshot_available_not_pit_safe
2026-04-02,CLST,,,unresolved
2026-04-02,D,us/stage2/stage2_whitelist.csv,-57.51224513042488,current_snapshot_available_not_pit_safe
2026-04-02,ECO,us/eps_growth_screener_results.csv,606.3465453239133,current_snapshot_available_not_pit_safe
2026-04-02,ELA,,,unresolved
2026-04-02,EQIX,us/stage2/stage2_whitelist.csv,28.73814345092189,current_snapshot_available_not_pit_safe
2026-04-02,FBNC,us/stage2/stage2_whitelist.csv,31.20567375886526,current_snapshot_available_not_pit_safe
2026-04-02,FCX,us/stage2/stage2_whitelist.csv,27.43029389600602,current_snapshot_available_not_pit_safe
2026-04-02,FN,,,unresolved
2026-04-02,FRO,us/eps_growth_screener_results.csv,1579.9331103678928,current_snapshot_available_not_pit_safe
2026-04-02,GEV,us/stage2/stage2_whitelist.csv,32.85184986307254,current_snapshot_available_not_pit_safe
2026-04-02,HG,us/stage2/stage2_whitelist.csv,-22.09457654288004,current_snapshot_available_not_pit_safe
2026-04-02,HON,us/stage2/stage2_whitelist.csv,82.03466296492874,current_snapshot_available_not_pit_safe
2026-04-02,INSW,us/eps_growth_screener_results.csv,374.7512038523274,current_snapshot_available_not_pit_safe
2026-04-02,INVA,,,unresolved
2026-04-02,LITE,us/stage2/stage2_whitelist.csv,-2957.508860759494,current_snapshot_available_not_pit_safe
2026-04-02,MRVL,us/stage2/stage2_whitelist.csv,-81.00393700787401,current_snapshot_available_not_pit_safe
2026-04-02,MSGS,,,unresolved
2026-04-02,NVST,us/stage2/stage2_whitelist.csv,110.55341055341052,current_snapshot_available_not_pit_safe
2026-04-02,NVT,us/stage2/stage2_whitelist.csv,96.5785148662782,current_snapshot_available_not_pit_safe
2026-04-02,PAHC,,,unresolved
2026-04-02,PFG,us/stage2/stage2_whitelist.csv,2.849336455893829,current_snapshot_available_not_pit_safe
2026-04-02,PFIS,us/stage2/stage2_whitelist.csv,-12.284457129266256,current_snapshot_available_not_pit_safe
2026-04-02,PL,,,unresolved
2026-04-02,ROST,us/stage2/stage2_whitelist.csv,38.05949781659389,current_snapshot_available_not_pit_safe
2026-04-02,RSI,us/stage2/stage2_whitelist.csv,-18.95850284784378,current_snapshot_available_not_pit_safe
2026-04-02,SATS,,,unresolved
2026-04-02,SMTC,us/stage2/stage2_whitelist.csv,25.46296296296297,current_snapshot_available_not_pit_safe
2026-04-02,SSRM,us/stage2/stage2_whitelist.csv,11.129848229342318,current_snapshot_available_not_pit_safe
2026-04-02,STX,us/stage2/stage2_whitelist.csv,149.16685280321644,current_snapshot_available_not_pit_safe
2026-04-02,TCBI,us/stage2/stage2_whitelist.csv,15.83011583011583,current_snapshot_available_not_pit_safe
2026-04-02,TDW,us/stage2/stage2_whitelist.csv,-70.3696084481931,current_snapshot_available_not_pit_safe
2026-04-02,TKO,,,unresolved
2026-04-02,TMP,us/stage2/stage2_whitelist.csv,36.3545418167267,current_snapshot_available_not_pit_safe
2026-04-02,UI,,,unresolved
2026-04-02,VIK,us/stage2/stage2_whitelist.csv,48.76102477950441,current_snapshot_available_not_pit_safe
2026-04-02,VVX,us/stage2/stage2_whitelist.csv,15.36380464189093,current_snapshot_available_not_pit_safe
2026-04-02,XPO,us/stage2/stage2_whitelist.csv,54.11989223170184,current_snapshot_available_not_pit_safe
2026-04-10,AA,,,unresolved
2026-04-10,AAOI,us/stage2/stage2_whitelist.csv,-74.235807860262,current_snapshot_available_not_pit_safe
2026-04-10,ACLS,us/stage2/stage2_whitelist.csv,-23.98130271313891,current_snapshot_available_not_pit_safe
2026-04-10,ADC,,,unresolved
2026-04-10,AEHR,,,unresolved
2026-04-10,AEIS,us/stage2/stage2_whitelist.csv,91.84040797960104,current_snapshot_available_not_pit_safe
2026-04-10,AMAT,us/stage2/stage2_whitelist.csv,42.90866468307637,current_snapshot_available_not_pit_safe
2026-04-10,AROW,us/stage2/stage2_whitelist.csv,1.3174019607843046,current_snapshot_available_not_pit_safe
2026-04-10,ASML,us/stage2/stage2_whitelist.csv,31.86558343432529,current_snapshot_available_not_pit_safe
2026-04-10,AU,,,unresolved
2026-04-10,BBT,us/eps_growth_screener_results.csv,212.24572823433684,current_snapshot_available_not_pit_safe
2026-04-10,BVFL,us/stage2/stage2_whitelist.csv,45.356895356895336,current_snapshot_available_not_pit_safe
2026-04-10,BWFG,us/stage2/stage2_whitelist.csv,32.66637668551544,current_snapshot_available_not_pit_safe
2026-04-10,C,us/stage2/stage2_whitelist.csv,61.04832523651241,current_snapshot_available_not_pit_safe
2026-04-10,CAT,us/stage2/stage2_whitelist.csv,68.10057558315661,current_snapshot_available_not_pit_safe
2026-04-10,CMC,,,unresolved
2026-04-10,COHR,,,unresolved
2026-04-10,CTRI,,,unresolved
2026-04-10,D,us/stage2/stage2_whitelist.csv,-57.51224513042488,current_snapshot_available_not_pit_safe
2026-04-10,DAN,,,unresolved
2026-04-10,DBD,,,unresolved
2026-04-10,EWBC,us/stage2/stage2_whitelist.csv,17.643374787510073,current_snapshot_available_not_pit_safe
2026-04-10,FBNC,us/stage2/stage2_whitelist.csv,31.20567375886526,current_snapshot_available_not_pit_safe
2026-04-10,FE,,,unresolved
2026-04-10,FN,,,unresolved
2026-04-10,FRAF,us/stage2/stage2_whitelist.csv,11.101861661873777,current_snapshot_available_not_pit_safe
2026-04-10,GEF,us/stage2/stage2_whitelist.csv,103.08422301304864,current_snapshot_available_not_pit_safe
2026-04-10,GEV,us/stage2/stage2_whitelist.csv,32.85184986307254,current_snapshot_available_not_pit_safe
2026-04-10,GLW,us/stage2/stage2_whitelist.csv,17.834747325710072,current_snapshot_available_not_pit_safe
2026-04-10,GNRC,us/stage2/stage2_whitelist.csv,91.53177577545652,current_snapshot_available_not_pit_safe
2026-04-10,GSK,,,unresolved
2026-04-10,HLIO,us/stage2/stage2_whitelist.csv,92.69646508910311,current_snapshot_available_not_pit_safe
2026-04-10,HLT,us/stage2/stage2_whitelist.csv,14.32916892992939,current_snapshot_available_not_pit_safe
2026-04-10,HON,us/stage2/stage2_whitelist.csv,82.03466296492874,current_snapshot_available_not_pit_safe
2026-04-10,HUT,us/stage2/stage2_whitelist.csv,-207.87100068073516,current_snapshot_available_not_pit_safe
2026-04-10,INTC,us/stage2/stage2_whitelist.csv,-223.64126366222487,current_snapshot_available_not_pit_safe
2026-04-10,INVA,,,unresolved
2026-04-10,IVT,us/stage2/stage2_whitelist.csv,-98.5800554920842,current_snapshot_available_not_pit_safe
2026-04-10,KEYS,us/stage2/stage2_whitelist.csv,35.790253096392036,current_snapshot_available_not_pit_safe
2026-04-10,LSCC,us/eps_growth_screener_results.csv,550.9433962264152,current_snapshot_available_not_pit_safe
2026-04-10,MKSI,us/eps_growth_screener_results.csv,161.68061745841936,current_snapshot_available_not_pit_safe
2026-04-10,MRVL,us/stage2/stage2_whitelist.csv,-81.00393700787401,current_snapshot_available_not_pit_safe
2026-04-10,MTB,us/stage2/stage2_whitelist.csv,25.405316240927515,current_snapshot_available_not_pit_safe
2026-04-10,MYE,us/stage2/stage2_whitelist.csv,104.3562066306862,current_snapshot_available_not_pit_safe
2026-04-10,NBIS,us/stage2/stage2_whitelist.csv,-127.73874683440896,current_snapshot_available_not_pit_safe
2026-04-10,NHC,us/stage2/stage2_whitelist.csv,67.12698099559414,current_snapshot_available_not_pit_safe
2026-04-10,NVT,us/stage2/stage2_whitelist.csv,96.5785148662782,current_snapshot_available_not_pit_safe
2026-04-10,OPY,us/stage2/stage2_whitelist.csv,24.714629804167988,current_snapshot_available_not_pit_safe
2026-04-10,PAHC,,,unresolved
2026-04-10,PFG,us/stage2/stage2_whitelist.csv,2.849336455893829,current_snapshot_available_not_pit_safe
2026-04-10,PFIS,us/stage2/stage2_whitelist.csv,-12.284457129266256,current_snapshot_available_not_pit_safe
2026-04-10,SMTC,us/stage2/stage2_whitelist.csv,25.46296296296297,current_snapshot_available_not_pit_safe
2026-04-10,SNDK,,,unresolved
2026-04-10,SPIR,,,unresolved
2026-04-10,SSRM,us/stage2/stage2_whitelist.csv,11.129848229342318,current_snapshot_available_not_pit_safe
2026-04-10,STX,us/stage2/stage2_whitelist.csv,149.16685280321644,current_snapshot_available_not_pit_safe
2026-04-10,TCBI,us/stage2/stage2_whitelist.csv,15.83011583011583,current_snapshot_available_not_pit_safe
2026-04-10,TER,us/eps_growth_screener_results.csv,385.3085410706989,current_snapshot_available_not_pit_safe
2026-04-10,TTMI,us/stage2/stage2_whitelist.csv,94.92424242424242,current_snapshot_available_not_pit_safe
2026-04-10,UI,,,unresolved
2026-04-10,VALE,,,unresolved
2026-04-10,VRT,us/stage2/stage2_whitelist.csv,52.41702741702743,current_snapshot_available_not_pit_safe
2026-04-10,VTR,us/stage2/stage2_whitelist.csv,-4.640215198386005,current_snapshot_available_not_pit_safe
2026-04-10,WDC,us/eps_growth_screener_results.csv,985.1367419738408,current_snapshot_available_not_pit_safe
2026-04-10,WMT,,,unresolved
2026-04-10,WULF,,,unresolved
2026-04-10,WWD,us/stage2/stage2_whitelist.csv,36.29302035493564,current_snapshot_available_not_pit_safe
2026-04-10,XPO,us/stage2/stage2_whitelist.csv,54.11989223170184,current_snapshot_available_not_pit_safe
2026-04-10,ZION,us/stage2/stage2_whitelist.csv,86.90031248085286,current_snapshot_available_not_pit_safe
2026-04-17,ACLX,,,unresolved
2026-04-17,AD,us/eps_growth_screener_results.csv,951.6164994425864,current_snapshot_available_not_pit_safe
2026-04-17,ADI,us/stage2/stage2_whitelist.csv,109.73242392444912,current_snapshot_available_not_pit_safe
2026-04-17,ALB,,,unresolved
2026-04-17,ALL,us/stage2/stage2_whitelist.csv,61.18627905778053,current_snapshot_available_not_pit_safe
2026-04-17,ALNT,us/stage2/stage2_whitelist.csv,83.21927997619756,current_snapshot_available_not_pit_safe
2026-04-17,AMAL,us/stage2/stage2_whitelist.csv,36.094674556213015,current_snapshot_available_not_pit_safe
2026-04-17,AMKR,us/eps_growth_screener_results.csv,216.5300546448088,current_snapshot_available_not_pit_safe
2026-04-17,AMLX,us/stage2/stage2_whitelist.csv,16.003441600344154,current_snapshot_available_not_pit_safe
2026-04-17,ANRO,us/stage2/stage2_whitelist.csv,1.284403669724782,current_snapshot_available_not_pit_safe
2026-04-17,APEI,,,unresolved
2026-04-17,ARMK,us/stage2/stage2_whitelist.csv,34.4547134935305,current_snapshot_available_not_pit_safe
2026-04-17,AROW,us/stage2/stage2_whitelist.csv,1.3174019607843046,current_snapshot_available_not_pit_safe
