policy,panel,quarter,horizon,role,group,n,unique_tickers,mean,median,p10,p90,positive_return_rate,ambiguous_3w_n,stop_first_3w_n,fast_winner_3w_n,unresolved_3w_n,mae_3w_median,mfe_3w_median,mae_4w_median,mfe_4w_median
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w3,DIAGNOSTIC_ONLY,flagged,153,129,0.0024337877086042688,-0.000270162627679,-0.1501880494762553,0.13198711669423294,0.49673202614379086,1,69,14,69,-0.0709310500771354,0.0703917185465494,-0.0804058744504355,0.0925495027801903
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w3,DIAGNOSTIC_ONLY,retained,451,350,0.01325736361416956,0.0023822169268361,-0.0705006600445008,0.1107502615166649,0.5254988913525499,0,109,31,311,-0.0426896780415693,0.0491810560199836,-0.0531818216497247,0.057846186711238
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w3,DIAGNOSTIC_ONLY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w4,PRIMARY,baseline,604,455,0.024414361095011057,0.0142909776336619,-0.0990424604509003,0.1464796314533983,0.5711920529801324,1,178,45,380,-0.0498140865354062,0.05355494710021865,-0.0578715066158645,0.06746560529989605
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w4,PRIMARY,flagged,153,129,0.02719822852314622,0.0171606471897383,-0.1465628182829387,0.18550497308299066,0.5424836601307189,1,69,14,69,-0.0709310500771354,0.0703917185465494,-0.0804058744504355,0.0925495027801903
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w4,PRIMARY,retained,451,350,0.023469944872162547,0.0123551155036851,-0.0778935881486999,0.13101981012966,0.5809312638580931,0,109,31,311,-0.0426896780415693,0.0491810560199836,-0.0531818216497247,0.057846186711238
high_pct_above_ceiling,nonoverlap_w4,2025Q4,w4,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
deep_pullback,all_entries,2026Q1,w1,PRIMARY,baseline,977,554,0.00973671572881762,0.0030255276235238,-0.049525533829659574,0.0741830146024518,0.5291709314227226,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
deep_pullback,all_entries,2026Q1,w1,PRIMARY,flagged,78,61,0.00935204988396903,-0.00244281222015215,-0.08438764170827405,0.12062752571835211,0.48717948717948717,1,44,13,20,-0.1042272181823449,0.1072344704382131,-0.1137116888657391,0.1210780992438167
deep_pullback,all_entries,2026Q1,w1,PRIMARY,retained,899,518,0.009770090518470784,0.0034912565111457,-0.04366021316423202,0.06839547370772277,0.5328142380422692,1,268,63,567,-0.0482281783909392,0.0683497938466111,-0.0568401298435079,0.0789444785576274
deep_pullback,all_entries,2026Q1,w1,PRIMARY,unknown_feature,533,353,0.010981409215274221,0.0028873966110876,-0.046233127909925315,0.07969042685309309,0.5309568480300187,1,165,41,326,-0.0494093978053455,0.0713340552200887,-0.0568383137456488,0.0847701364014608
deep_pullback,all_entries,2026Q1,w2,PRIMARY,baseline,977,554,0.018199934567143913,0.0131683930861425,-0.07643079370983215,0.10795014497530002,0.579324462640737,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
deep_pullback,all_entries,2026Q1,w2,PRIMARY,flagged,78,61,0.01789181190488342,0.00929622890429855,-0.14890778172199995,0.16071003803482717,0.5128205128205128,1,44,13,20,-0.1042272181823449,0.1072344704382131,-0.1137116888657391,0.1210780992438167
deep_pullback,all_entries,2026Q1,w2,PRIMARY,retained,899,518,0.018226668235282198,0.0132342194390084,-0.0735680849669221,0.10246530324522972,0.5850945494994438,1,268,63,567,-0.0482281783909392,0.0683497938466111,-0.0568401298435079,0.0789444785576274
deep_pullback,all_entries,2026Q1,w2,PRIMARY,unknown_feature,533,353,0.020443234348161688,0.0141927719268959,-0.07796571171745152,0.10946387915596263,0.574108818011257,1,165,41,326,-0.0494093978053455,0.0713340552200887,-0.0568383137456488,0.0847701364014608
deep_pullback,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,baseline,977,554,0.02133288861961486,0.0118370237685248,-0.09387967734343532,0.14225829775774135,0.5670419651995906,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
deep_pullback,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,flagged,78,61,0.02125917236731292,0.02180023279675855,-0.1486435575566988,0.2123591355553931,0.5512820512820513,1,44,13,20,-0.1042272181823449,0.1072344704382131,-0.1137116888657391,0.1210780992438167
deep_pullback,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,retained,899,518,0.02133928446797921,0.0114632553721187,-0.09091510650753783,0.13727778187007897,0.5684093437152391,1,268,63,567,-0.0482281783909392,0.0683497938466111,-0.0568401298435079,0.0789444785576274
deep_pullback,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,unknown_feature,533,353,0.022113227265467834,0.01391530081231,-0.09297481022356559,0.14094917174661753,0.5797373358348968,1,165,41,326,-0.0494093978053455,0.0713340552200887,-0.0568383137456488,0.0847701364014608
deep_pullback,all_entries,2026Q1,w4,PRIMARY,baseline,977,554,0.022650317707817617,0.0120240045618376,-0.11799509849237107,0.16778346904123784,0.5506653019447287,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
deep_pullback,all_entries,2026Q1,w4,PRIMARY,flagged,78,61,0.0121376584903018,0.009076169280547601,-0.18700579236715684,0.21873559923808025,0.5256410256410257,1,44,13,20,-0.1042272181823449,0.1072344704382131,-0.1137116888657391,0.1210780992438167
deep_pullback,all_entries,2026Q1,w4,PRIMARY,retained,899,518,0.023562428296211645,0.0120387096439262,-0.11218405788288117,0.16127565989564327,0.5528364849833148,1,268,63,567,-0.0482281783909392,0.0683497938466111,-0.0568401298435079,0.0789444785576274
deep_pullback,all_entries,2026Q1,w4,PRIMARY,unknown_feature,533,353,0.02271335739054807,0.0127254370791549,-0.11898947479675509,0.1606988631624671,0.5459662288930581,1,165,41,326,-0.0494093978053455,0.0713340552200887,-0.0568383137456488,0.0847701364014608
deep_pullback,nonoverlap_w4,2026Q1,w1,PRIMARY,baseline,666,537,0.009668635586628173,0.00290940579731645,-0.05287788764233625,0.07549406433395955,0.524024024024024,2,217,61,386,-0.050200701274182996,0.07152571031362726,-0.060440586949559005,0.0867196179724384
deep_pullback,nonoverlap_w4,2026Q1,w1,PRIMARY,flagged,62,59,0.010685661584839743,-0.0043439552548139,-0.0932140215135603,0.14398849925804208,0.4838709677419355,1,34,12,15,-0.10372625776594305,0.1266559698562824,-0.1137116888657391,0.13694925115453144
deep_pullback,nonoverlap_w4,2026Q1,w1,PRIMARY,retained,604,496,0.009564238878202482,0.0036373852058034497,-0.04607942161001347,0.07053439336647833,0.5281456953642384,1,183,49,371,-0.048599204218028796,0.07006790387765655,-0.05739754373292675,0.0838507521122261
deep_pullback,nonoverlap_w4,2026Q1,w1,PRIMARY,unknown_feature,385,338,0.011339234744381706,0.0041287559488483,-0.0501595619780593,0.08096699699349422,0.5324675324675324,1,118,36,230,-0.049083221483041,0.0726222481764693,-0.0562903140830158,0.0919394871797827
deep_pullback,nonoverlap_w4,2026Q1,w2,PRIMARY,baseline,666,537,0.022945191334948784,0.0160425838475271,-0.07651049018582434,0.1195277117605726,0.5945945945945946,2,217,61,386,-0.050200701274182996,0.07152571031362726,-0.060440586949559005,0.0867196179724384
deep_pullback,nonoverlap_w4,2026Q1,w2,PRIMARY,flagged,62,59,0.030945561146072293,0.0253893233563329,-0.13191236593195382,0.17248540772100876,0.532258064516129,1,34,12,15,-0.10372625776594305,0.1266559698562824,-0.1137116888657391,0.13694925115453144
deep_pullback,nonoverlap_w4,2026Q1,w2,PRIMARY,retained,604,496,0.022123961321224187,0.0160425838475271,-0.07333251876615907,0.10944504025248251,0.6009933774834437,1,183,49,371,-0.048599204218028796,0.07006790387765655,-0.05739754373292675,0.0838507521122261
deep_pullback,nonoverlap_w4,2026Q1,w2,PRIMARY,unknown_feature,385,338,0.024547417195812025,0.0161769480458147,-0.07793467646172636,0.12014610520147993,0.5844155844155844,1,118,36,230,-0.049083221483041,0.0726222481764693,-0.0562903140830158,0.0919394871797827
deep_pullback,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,baseline,666,537,0.025861697447700324,0.0172546289149633,-0.0926276336908324,0.15455575133570695,0.5825825825825826,2,217,61,386,-0.050200701274182996,0.07152571031362726,-0.060440586949559005,0.0867196179724384
deep_pullback,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,flagged,62,59,0.03374265102064317,0.0312463836760008,-0.146070649553507,0.22115307217420235,0.5806451612903226,1,34,12,15,-0.10372625776594305,0.1266559698562824,-0.1137116888657391,0.13694925115453144
deep_pullback,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,retained,604,496,0.02505272539219957,0.0170328260005746,-0.08941354329554797,0.14864541590789382,0.5827814569536424,1,183,49,371,-0.048599204218028796,0.07006790387765655,-0.05739754373292675,0.0838507521122261
deep_pullback,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,unknown_feature,385,338,0.026289011175828967,0.0181121376060102,-0.09162780956143278,0.15179553959658917,0.5948051948051948,1,118,36,230,-0.049083221483041,0.0726222481764693,-0.0562903140830158,0.0919394871797827
deep_pullback,nonoverlap_w4,2026Q1,w4,PRIMARY,baseline,666,537,0.028294078260659827,0.014317082196008399,-0.11882343861168279,0.18308245957213015,0.566066066066066,2,217,61,386,-0.050200701274182996,0.07152571031362726,-0.060440586949559005,0.0867196179724384
deep_pullback,nonoverlap_w4,2026Q1,w4,PRIMARY,flagged,62,59,0.027449739168065628,0.0280323601069941,-0.16979108496701428,0.2595869883274867,0.5806451612903226,1,34,12,15,-0.10372625776594305,0.1266559698562824,-0.1137116888657391,0.13694925115453144
deep_pullback,nonoverlap_w4,2026Q1,w4,PRIMARY,retained,604,496,0.028380748829767176,0.01391458440123335,-0.11425879211552353,0.17464948720309653,0.5645695364238411,1,183,49,371,-0.048599204218028796,0.07006790387765655,-0.05739754373292675,0.0838507521122261
deep_pullback,nonoverlap_w4,2026Q1,w4,PRIMARY,unknown_feature,385,338,0.026869575771679737,0.0172662447629714,-0.11911259327113362,0.17184382480813273,0.561038961038961,1,118,36,230,-0.049083221483041,0.0726222481764693,-0.0562903140830158,0.0919394871797827
extended_vs_candidate,all_entries,2026Q1,w1,PRIMARY,baseline,977,554,0.00973671572881762,0.0030255276235238,-0.049525533829659574,0.0741830146024518,0.5291709314227226,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
extended_vs_candidate,all_entries,2026Q1,w1,PRIMARY,flagged,250,222,0.01227993067998891,0.00264381676405895,-0.05794940893008639,0.08929061812254029,0.528,1,105,22,122,-0.0657210782087195,0.06752586998924515,-0.08643999032804439,0.07407948754078225
extended_vs_candidate,all_entries,2026Q1,w1,PRIMARY,retained,727,460,0.008862157630065462,0.0033999633789063,-0.04525759656214275,0.06451607724210714,0.5295735900962861,1,207,54,465,-0.0468513998641506,0.0696219539556495,-0.0532555333425099,0.0847701364014608
extended_vs_candidate,all_entries,2026Q1,w1,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,all_entries,2026Q1,w2,PRIMARY,baseline,977,554,0.018199934567143913,0.0131683930861425,-0.07643079370983215,0.10795014497530002,0.579324462640737,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
extended_vs_candidate,all_entries,2026Q1,w2,PRIMARY,flagged,250,222,0.016394581065778815,0.0089593283202292,-0.08384355603391387,0.1336085502461635,0.54,1,105,22,122,-0.0657210782087195,0.06752586998924515,-0.08643999032804439,0.07407948754078225
extended_vs_candidate,all_entries,2026Q1,w2,PRIMARY,retained,727,460,0.018820757641891193,0.0151885378224605,-0.07228445520053403,0.10295487013190448,0.5928473177441541,1,207,54,465,-0.0468513998641506,0.0696219539556495,-0.0532555333425099,0.0847701364014608
extended_vs_candidate,all_entries,2026Q1,w2,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,baseline,977,554,0.02133288861961486,0.0118370237685248,-0.09387967734343532,0.14225829775774135,0.5670419651995906,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
extended_vs_candidate,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,flagged,250,222,0.012487186966148834,0.0012319131721587,-0.1054741406470483,0.13668863568120018,0.508,1,105,22,122,-0.0657210782087195,0.06752586998924515,-0.08643999032804439,0.07407948754078225
extended_vs_candidate,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,retained,727,460,0.02437473925698282,0.0173612801463503,-0.09092115820494355,0.14723412372671096,0.5873452544704264,1,207,54,465,-0.0468513998641506,0.0696219539556495,-0.0532555333425099,0.0847701364014608
extended_vs_candidate,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,all_entries,2026Q1,w4,PRIMARY,baseline,977,554,0.022650317707817617,0.0120240045618376,-0.11799509849237107,0.16778346904123784,0.5506653019447287,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
extended_vs_candidate,all_entries,2026Q1,w4,PRIMARY,flagged,250,222,0.004244986595084724,-0.0202673689515476,-0.13692284246840591,0.1780837669003945,0.456,1,105,22,122,-0.0657210782087195,0.06752586998924515,-0.08643999032804439,0.07407948754078225
extended_vs_candidate,all_entries,2026Q1,w4,PRIMARY,retained,727,460,0.028979523730077898,0.0187764163011188,-0.10955623669658639,0.16369962495645213,0.5832187070151307,1,207,54,465,-0.0468513998641506,0.0696219539556495,-0.0532555333425099,0.0847701364014608
extended_vs_candidate,all_entries,2026Q1,w4,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,nonoverlap_w4,2026Q1,w1,PRIMARY,baseline,666,537,0.009668635586628173,0.00290940579731645,-0.05287788764233625,0.07549406433395955,0.524024024024024,2,217,61,386,-0.050200701274182996,0.07152571031362726,-0.060440586949559005,0.0867196179724384
extended_vs_candidate,nonoverlap_w4,2026Q1,w1,PRIMARY,flagged,162,153,0.01159574323449794,0.0036373852058034497,-0.05920262500922355,0.09047123614996465,0.5370370370370371,1,66,19,76,-0.06441549483220216,0.0722315419305512,-0.08259932724508584,0.0789702005603997
extended_vs_candidate,nonoverlap_w4,2026Q1,w1,PRIMARY,retained,504,426,0.009049208128384318,0.0023880759207758,-0.04688182241906644,0.06511027507318701,0.5198412698412699,1,151,42,310,-0.048599204218028796,0.07138710244396135,-0.0550956234988285,0.08730376232115686
extended_vs_candidate,nonoverlap_w4,2026Q1,w1,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,nonoverlap_w4,2026Q1,w2,PRIMARY,baseline,666,537,0.022945191334948784,0.0160425838475271,-0.07651049018582434,0.1195277117605726,0.5945945945945946,2,217,61,386,-0.050200701274182996,0.07152571031362726,-0.060440586949559005,0.0867196179724384
extended_vs_candidate,nonoverlap_w4,2026Q1,w2,PRIMARY,flagged,162,153,0.024851282144128784,0.012282173405945,-0.0835479042231411,0.1378658480821086,0.5740740740740741,1,66,19,76,-0.06441549483220216,0.0722315419305512,-0.08259932724508584,0.0789702005603997
extended_vs_candidate,nonoverlap_w4,2026Q1,w2,PRIMARY,retained,504,426,0.022332519289140925,0.01662649192586335,-0.07333251876615907,0.10994919345582375,0.6011904761904762,1,151,42,310,-0.048599204218028796,0.07138710244396135,-0.0550956234988285,0.08730376232115686
extended_vs_candidate,nonoverlap_w4,2026Q1,w2,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,baseline,666,537,0.025861697447700324,0.0172546289149633,-0.0926276336908324,0.15455575133570695,0.5825825825825826,2,217,61,386,-0.050200701274182996,0.07152571031362726,-0.060440586949559005,0.0867196179724384
extended_vs_candidate,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,flagged,162,153,0.021188266832085533,0.0065743849300872,-0.09667792202821468,0.14763153089890624,0.5308641975308642,1,66,19,76,-0.06441549483220216,0.0722315419305512,-0.08259932724508584,0.0789702005603997
extended_vs_candidate,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,retained,504,426,0.02736387157414794,0.01765589120062935,-0.09080554177061488,0.15655954667732014,0.5992063492063492,1,151,42,310,-0.048599204218028796,0.07138710244396135,-0.0550956234988285,0.08730376232115686
extended_vs_candidate,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,nonoverlap_w4,2026Q1,w4,PRIMARY,baseline,666,537,0.028294078260659827,0.014317082196008399,-0.11882343861168279,0.18308245957213015,0.566066066066066,2,217,61,386,-0.050200701274182996,0.07152571031362726,-0.060440586949559005,0.0867196179724384
extended_vs_candidate,nonoverlap_w4,2026Q1,w4,PRIMARY,flagged,162,153,0.013702195688174294,0.00227785074842975,-0.1347863892967018,0.19750359700556874,0.5061728395061729,1,66,19,76,-0.06441549483220216,0.0722315419305512,-0.08259932724508584,0.0789702005603997
extended_vs_candidate,nonoverlap_w4,2026Q1,w4,PRIMARY,retained,504,426,0.03298432623038733,0.018568581227823552,-0.11247397593918725,0.17464948720309648,0.5853174603174603,1,151,42,310,-0.048599204218028796,0.07138710244396135,-0.0550956234988285,0.08730376232115686
extended_vs_candidate,nonoverlap_w4,2026Q1,w4,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
deep_pullback_and_extended,all_entries,2026Q1,w1,PRIMARY,baseline,977,554,0.00973671572881762,0.0030255276235238,-0.049525533829659574,0.0741830146024518,0.5291709314227226,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
deep_pullback_and_extended,all_entries,2026Q1,w1,PRIMARY,flagged,17,15,-0.03330629540925021,-0.0579448852407866,-0.13179375931522294,0.07734489374532574,0.29411764705882354,0,12,2,3,-0.1811861529399805,0.0644032779560235,-0.1887346108173035,0.0663187521707182
deep_pullback_and_extended,all_entries,2026Q1,w1,PRIMARY,retained,960,549,0.010498935717720908,0.0034980235061313,-0.04506700727350864,0.07405441873729118,0.5333333333333333,2,300,74,584,-0.049070841567752155,0.06949955376678654,-0.058442390606941896,0.0816852227190878
deep_pullback_and_extended,all_entries,2026Q1,w1,PRIMARY,unknown_feature,533,353,0.010981409215274221,0.0028873966110876,-0.046233127909925315,0.07969042685309309,0.5309568480300187,1,165,41,326,-0.0494093978053455,0.0713340552200887,-0.0568383137456488,0.0847701364014608
deep_pullback_and_extended,all_entries,2026Q1,w2,PRIMARY,baseline,977,554,0.018199934567143913,0.0131683930861425,-0.07643079370983215,0.10795014497530002,0.579324462640737,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
deep_pullback_and_extended,all_entries,2026Q1,w2,PRIMARY,flagged,17,15,-0.042894685416945445,-0.0686956654424252,-0.18499942410580153,0.09257690621217765,0.29411764705882354,0,12,2,3,-0.1811861529399805,0.0644032779560235,-0.1887346108173035,0.0663187521707182
deep_pullback_and_extended,all_entries,2026Q1,w2,PRIMARY,retained,960,549,0.019281818462695496,0.0136248831672035,-0.07379486323115231,0.10726863349888936,0.584375,2,300,74,584,-0.049070841567752155,0.06949955376678654,-0.058442390606941896,0.0816852227190878
deep_pullback_and_extended,all_entries,2026Q1,w2,PRIMARY,unknown_feature,533,353,0.020443234348161688,0.0141927719268959,-0.07796571171745152,0.10946387915596263,0.574108818011257,1,165,41,326,-0.0494093978053455,0.0713340552200887,-0.0568383137456488,0.0847701364014608
