policy,panel,quarter,horizon,role,snapshot_date,path_label,baseline_n,flagged_n,avoided_gross_loss,foregone_gross_gain,saved_cost,cash_delta_contribution
r6_simple,all_entries,2024Q4,w1,PRIMARY,2024-12-13,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w1,PRIMARY,2024-12-13,unresolved_3w,9,1,-0.0,0.00175292707354165,6.666666666666667e-05,-0.0016862604068749833
r6_simple,all_entries,2024Q4,w1,PRIMARY,2024-12-20,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w1,PRIMARY,2024-12-20,stop_first_3w,2,1,0.001918808881017957,0.0,0.00014285714285714284,0.0020616660238751
r6_simple,all_entries,2024Q4,w1,PRIMARY,2024-12-20,fast_winner_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w1,PRIMARY,2024-12-20,unresolved_3w,12,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w1,PRIMARY,2024-12-27,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w1,PRIMARY,2024-12-27,stop_first_3w,3,1,-0.0,0.0009218851878828667,0.0001111111111111111,-0.0008107740767717555
r6_simple,all_entries,2024Q4,w1,PRIMARY,2024-12-27,fast_winner_3w,4,1,-0.0,0.004251406212109311,0.0001111111111111111,-0.0041402951009982
r6_simple,all_entries,2024Q4,w1,PRIMARY,2024-12-27,unresolved_3w,11,1,0.0004547344285990723,0.0,0.0001111111111111111,0.0005658455397101834
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-04,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-04,stop_first_3w,7,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-04,fast_winner_3w,2,1,-0.0,0.003549081912201128,4.651162790697674e-05,-0.003502570284294151
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-04,unresolved_3w,34,3,-0.0,0.002233700320296791,0.00013953488372093022,-0.002094165436575861
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-11,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-11,stop_first_3w,15,3,0.0021456962523341803,0.0,6.521739130434782e-05,0.002210913643638528
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-11,fast_winner_3w,4,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-11,unresolved_3w,73,6,0.00024096439819876195,0.001869824173705848,0.00013043478260869564,-0.0014984249928983904
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-18,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-18,stop_first_3w,35,3,0.0029742071927211025,0.0002034502646731746,4.9180327868852456e-05,0.0028199372559167806
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-18,fast_winner_3w,10,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-18,unresolved_3w,77,3,0.00022103176026145164,0.0001313100841644246,4.9180327868852456e-05,0.00013890200396587954
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-25,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-25,stop_first_3w,13,1,0.015112345329087375,0.0,6.060606060606061e-05,0.015172951389693434
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-25,fast_winner_3w,3,1,-0.0,0.007014590224041561,6.060606060606061e-05,-0.006953984163435499
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-10-25,unresolved_3w,17,2,-0.0,0.0032438309600749753,0.00012121212121212122,-0.003122618838862855
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-01,ambiguous_3w,1,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-01,stop_first_3w,4,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-01,fast_winner_3w,14,3,-0.0,0.009359811350757813,0.000125,-0.009234811350757812
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-01,unresolved_3w,29,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-08,ambiguous_3w,2,1,0.0021665352844333218,0.0,1.1494252873563218e-05,0.002178029537306885
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-08,stop_first_3w,27,5,0.0016544683459581786,0.001838810449576381,5.747126436781609e-05,-0.00012687083925038632
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-08,fast_winner_3w,5,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-08,unresolved_3w,140,4,7.950999368173276e-05,0.001750479655554858,4.597701149425287e-05,-0.0016249926503788725
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-15,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-15,stop_first_3w,2,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-15,fast_winner_3w,3,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-15,unresolved_3w,45,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-22,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-22,stop_first_3w,29,5,0.004021114791897493,0.0,8.403361344537815e-05,0.004105148405342871
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-22,fast_winner_3w,2,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-22,unresolved_3w,88,4,0.0003104762081763605,0.0005905688471006975,6.722689075630252e-05,-0.0002128657481680345
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-29,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-29,stop_first_3w,47,4,0.008293105050640865,0.0,0.00010256410256410256,0.008395669153204968
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-29,fast_winner_3w,1,1,-0.0,0.006898358960184246,2.564102564102564e-05,-0.00687271793454322
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-11-29,unresolved_3w,30,1,-0.0,0.0,2.564102564102564e-05,2.5641025641025643e-05
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-06,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-06,stop_first_3w,31,3,0.004870007487500084,0.0010048606081888229,0.00010526315789473683,0.003970410037205998
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-06,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-06,unresolved_3w,25,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-13,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-13,stop_first_3w,20,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-13,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-13,unresolved_3w,9,1,-0.0,0.0007565270510033,6.666666666666667e-05,-0.0006898603843366334
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-20,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-20,stop_first_3w,2,1,0.005060390449085678,0.0,0.00014285714285714284,0.005203247591942821
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-20,fast_winner_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-20,unresolved_3w,12,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-27,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-27,stop_first_3w,3,1,0.009364383229750228,0.0,0.0001111111111111111,0.009475494340861338
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-27,fast_winner_3w,4,1,-0.0,0.003906696909271922,0.0001111111111111111,-0.0037955857981608106
r6_simple,all_entries,2024Q4,w2,PRIMARY,2024-12-27,unresolved_3w,11,1,0.00014291732769647223,0.0,0.0001111111111111111,0.0002540284388075833
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-04,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-04,stop_first_3w,7,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-04,fast_winner_3w,2,1,-0.0,0.004892558856536075,4.651162790697674e-05,-0.0048460472286290975
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-04,unresolved_3w,34,3,0.0016928080120907512,0.0007963600429132162,0.00013953488372093022,0.0010359828528984651
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-11,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-11,stop_first_3w,15,3,0.0021858726746179476,0.0010802320723926424,6.521739130434782e-05,0.0011708579935296533
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-11,fast_winner_3w,4,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-11,unresolved_3w,73,6,0.00012069058549213261,0.0017284014889242336,0.00013043478260869564,-0.0014772761208234056
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-18,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-18,stop_first_3w,35,3,0.006696601125820662,0.0,4.9180327868852456e-05,0.006745781453689515
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-18,fast_winner_3w,10,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-18,unresolved_3w,77,3,0.0002581276616371139,0.002353149183256052,4.9180327868852456e-05,-0.0020458411937500855
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-25,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-25,stop_first_3w,13,1,0.017904069964333753,0.0,6.060606060606061e-05,0.017964676024939816
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-25,fast_winner_3w,3,1,-0.0,0.008557800608501467,6.060606060606061e-05,-0.008497194547895407
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-10-25,unresolved_3w,17,2,0.0019556832407667,0.0006257254512086758,0.00012121212121212122,0.0014511699107701455
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-01,ambiguous_3w,1,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-01,stop_first_3w,4,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-01,fast_winner_3w,14,3,-0.0,0.01567234704163197,0.000125,-0.01554734704163197
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-01,unresolved_3w,29,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-08,ambiguous_3w,2,1,0.0017187510007515062,0.0,1.1494252873563218e-05,0.0017302452536250696
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-08,stop_first_3w,27,5,0.0019939274251928978,0.002822659520228774,5.747126436781609e-05,-0.0007712608306680603
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-08,fast_winner_3w,5,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-08,unresolved_3w,140,4,-0.0,0.0017087510470294286,4.597701149425287e-05,-0.0016627740355351756
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-15,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-15,stop_first_3w,2,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-15,fast_winner_3w,3,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-15,unresolved_3w,45,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-22,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-22,stop_first_3w,29,5,0.006721061894728123,0.0,8.403361344537815e-05,0.0068050955081735
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-22,fast_winner_3w,2,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-22,unresolved_3w,88,4,0.00042498774489753194,0.0003380873367379051,6.722689075630252e-05,0.0001541272989159294
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-29,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-29,stop_first_3w,47,4,0.010983927672945577,0.0,0.00010256410256410256,0.01108649177550968
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-29,fast_winner_3w,1,1,-0.0,0.004966715646925288,2.564102564102564e-05,-0.004941074621284262
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-11-29,unresolved_3w,30,1,0.000570095592744123,0.0,2.564102564102564e-05,0.0005957366183851488
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-06,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-06,stop_first_3w,31,3,0.007588563373058384,0.0005930329021437053,0.00010526315789473683,0.007100793628809416
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-06,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-06,unresolved_3w,25,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-13,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-13,stop_first_3w,20,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-13,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-13,unresolved_3w,9,1,0.0007842072734474067,0.0,6.666666666666667e-05,0.0008508739401140733
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-20,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-20,stop_first_3w,2,1,0.004477220722375243,0.0,0.00014285714285714284,0.004620077865232386
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-20,fast_winner_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-20,unresolved_3w,12,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-27,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-27,stop_first_3w,3,1,0.005725372979902828,0.0,0.0001111111111111111,0.005836484091013939
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-27,fast_winner_3w,4,1,-0.0,0.008617714307609405,0.0001111111111111111,-0.008506603196498295
r6_simple,all_entries,2024Q4,w3,DIAGNOSTIC_ONLY,2024-12-27,unresolved_3w,11,1,-0.0,0.001348613025497539,0.0001111111111111111,-0.0012375019143864277
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-04,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-04,stop_first_3w,7,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-04,fast_winner_3w,2,1,-0.0,0.005790605455271874,4.651162790697674e-05,-0.0057440938273648975
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-04,unresolved_3w,34,3,0.0001678774301818814,0.006854699749329763,0.00013953488372093022,-0.006547287435426951
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-11,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-11,stop_first_3w,15,3,0.0005623464017840543,0.0022407221266551904,6.521739130434782e-05,-0.001613158333566788
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-11,fast_winner_3w,4,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-11,unresolved_3w,73,6,-0.0,0.01095125862081831,0.00013043478260869564,-0.010820823838209615
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-18,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-18,stop_first_3w,35,3,0.006957825603881256,0.00016311867083135655,4.9180327868852456e-05,0.006843887260918753
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-18,fast_winner_3w,10,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-18,unresolved_3w,77,3,0.0004729765751263828,0.0024770665520224317,4.9180327868852456e-05,-0.0019549096490271965
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-25,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-25,stop_first_3w,13,1,0.018552148776233332,0.0,6.060606060606061e-05,0.01861275483683939
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-25,fast_winner_3w,3,1,-0.0,0.012626262403274803,6.060606060606061e-05,-0.012565656342668742
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-10-25,unresolved_3w,17,2,0.002258109851927327,0.00504553885521547,0.00012121212121212122,-0.0026662168820760215
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-01,ambiguous_3w,1,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-01,stop_first_3w,4,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-01,fast_winner_3w,14,3,-0.0,0.016843191928827494,0.000125,-0.016718191928827494
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-01,unresolved_3w,29,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-08,ambiguous_3w,2,1,0.0021345509220867666,0.0,1.1494252873563218e-05,0.0021460451749603297
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-08,stop_first_3w,27,5,0.0028883282087027507,0.0017676255220827133,5.747126436781609e-05,0.0011781739509878538
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-08,fast_winner_3w,5,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-08,unresolved_3w,140,4,7.135496300534368e-05,0.0006112219147419477,4.597701149425287e-05,-0.0004938899402423512
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-15,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-15,stop_first_3w,2,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-15,fast_winner_3w,3,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-15,unresolved_3w,45,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-22,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-22,stop_first_3w,29,5,0.00919188631376308,0.0,8.403361344537815e-05,0.009275919927208458
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-22,fast_winner_3w,2,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-22,unresolved_3w,88,4,0.0009571184482952932,5.639839828548908e-05,6.722689075630252e-05,0.0009679469407661067
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-29,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-29,stop_first_3w,47,4,0.011044528330794091,0.0,0.00010256410256410256,0.011147092433358194
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-29,fast_winner_3w,1,1,-0.0,0.005249711024040863,2.564102564102564e-05,-0.005224069998399837
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-11-29,unresolved_3w,30,1,0.0004375148106785923,0.0,2.564102564102564e-05,0.000463155836319618
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-06,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-06,stop_first_3w,31,3,0.00558395072881129,0.0005436124462997122,0.00010526315789473683,0.005145601440406314
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-06,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-06,unresolved_3w,25,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-13,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-13,stop_first_3w,20,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-13,fast_winner_3w,1,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-13,unresolved_3w,9,1,0.0004982017709781667,0.0,6.666666666666667e-05,0.0005648684376448334
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-20,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-20,stop_first_3w,2,1,0.004326729707315321,0.0,0.00014285714285714284,0.004469586850172464
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-20,fast_winner_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-20,unresolved_3w,12,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-27,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-27,stop_first_3w,3,1,0.014022316534644539,0.0,0.0001111111111111111,0.01413342764575565
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-27,fast_winner_3w,4,1,-0.0,0.012294611102764773,0.0001111111111111111,-0.01218349999165366
r6_simple,all_entries,2024Q4,w4,PRIMARY,2024-12-27,unresolved_3w,11,1,-0.0,0.002881716084500889,0.0001111111111111111,-0.0027706049733897775
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-04,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-04,stop_first_3w,5,0,-0.0,0.0,0.0,-0.0
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-04,fast_winner_3w,2,1,-0.0,0.0060652863597993835,6.666666666666667e-05,-0.005998619693132716
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-04,unresolved_3w,23,3,7.460345675774e-05,0.0024846369927628664,0.0002,-0.0022100335360051267
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-11,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-11,stop_first_3w,10,2,0.000363452922960575,0.0,6.25e-05,0.00042595292296057494
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-11,fast_winner_3w,3,0,-0.0,0.0,0.0,-0.0
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-11,unresolved_3w,51,3,-0.0,0.000910308481251336,9.375e-05,-0.000816558481251336
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-18,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-18,stop_first_3w,28,2,0.0011590847242165794,4.445660063404314e-05,3.9215686274509805e-05,0.001153843809857046
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-18,fast_winner_3w,7,0,-0.0,0.0,0.0,-0.0
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-18,unresolved_3w,67,2,1.1092049260840197e-05,0.00015619784425207353,3.9215686274509805e-05,-0.00010589010871672352
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-25,ambiguous_3w,0,0,-0.0,0.0,0.0,-0.0
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-25,stop_first_3w,4,0,-0.0,0.0,0.0,-0.0
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-25,fast_winner_3w,2,1,-0.0,0.005413106947719015,0.00015384615384615385,-0.0052592607938728615
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-10-25,unresolved_3w,7,1,0.0035313966561344003,0.0,0.00015384615384615385,0.003685242809980554
r6_simple,nonoverlap_w4,2024Q4,w1,PRIMARY,2024-11-01,ambiguous_3w,1,0,-0.0,0.0,0.0,-0.0
