variant,skeptical_status,final_value,total_return_pct,max_drawdown_pct,stop_events,input_picks,rebalance_events,median_week_avg_latest_return_pct,min_week_avg_latest_return_pct,pick_bottom5_precision_bad,pick_stop_rate,missed_baseline_weeks,missed_baseline_avg_return_pct,overlap_avg_return_delta_pct,non_actionable_pick_rate,extended_pick_rate,clear_geometry_pick_rate,freshness_missing_pick_rate,below_candidate_buy_point_pick_rate,rule_count,scope,eps_gate,core_mode,geometry_mode,freshness_mode,buy_point_mode,industry_cover,research_order,max_picks
sk_sigext_epspass_coreentryloose_freshstrict_bpstrict_geomreject_ind_prox_top2,portfolio_tradeoff,16432.125199999984,64.32125199999984,-11.291564314668134,4,75,41,17.5280685,-6.076832,0.16,0.13333333333333333,0,,3.417569810344829,0.10666666666666667,0.10666666666666667,0.0,0.0,0.0,7,sigext,pass25,coreentryloose,geomreject,freshstrict,bpstrict,True,prox,2
sk_sigext_epspass_coreentryloose_freshstrict_bpallow_geomreject_ind_prox_top2,portfolio_tradeoff,16432.125199999984,64.32125199999984,-11.291564314668134,4,75,41,17.5280685,-6.076832,0.16,0.13333333333333333,0,,3.417569810344829,0.10666666666666667,0.10666666666666667,0.0,0.0,0.0,8,sigext,pass25,coreentryloose,geomreject,freshstrict,bpallow,True,prox,2
sk_sigext_epspass_coreentryloose_freshallow_bpstrict_geomreject_ind_prox_top2,portfolio_tradeoff,16432.125199999984,64.32125199999984,-11.291564314668134,4,75,41,17.5280685,-6.076832,0.16,0.13333333333333333,0,,3.417569810344829,0.10666666666666667,0.10666666666666667,0.0,0.0,0.0,8,sigext,pass25,coreentryloose,geomreject,freshallow,bpstrict,True,prox,2
sk_sigext_epspass_coreentryloose_freshallow_bpallow_geomreject_ind_prox_top2,portfolio_tradeoff,16432.125199999984,64.32125199999984,-11.291564314668134,4,75,41,17.5280685,-6.076832,0.16,0.13333333333333333,0,,3.417569810344829,0.10666666666666667,0.10666666666666667,0.0,0.0,0.0,9,sigext,pass25,coreentryloose,geomreject,freshallow,bpallow,True,prox,2
signal_core_quality_eps_pass,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,0,sig,pass25,corestrict,geomreject,freshstrict,bpstrict,True,def,3
sk_act_epspass_corestrict_freshstrict_bpstrict_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,2,act,pass25,corestrict,geomreject,freshstrict,bpstrict,True,def,3
sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,3,act,pass25,corestrict,geomreject,freshstrict,bpallow,True,def,3
sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,3,act,pass25,corestrict,geomreject,freshallow,bpstrict,True,def,3
sk_act_epspass_corestrict_freshallow_bpallow_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,4,act,pass25,corestrict,geomreject,freshallow,bpallow,True,def,3
sk_act_epspass_coreentryloose_freshstrict_bpstrict_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,3,act,pass25,coreentryloose,geomreject,freshstrict,bpstrict,True,def,3
sk_act_epspass_coreentryloose_freshstrict_bpallow_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,4,act,pass25,coreentryloose,geomreject,freshstrict,bpallow,True,def,3
sk_act_epspass_coreentryloose_freshallow_bpstrict_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,4,act,pass25,coreentryloose,geomreject,freshallow,bpstrict,True,def,3
sk_act_epspass_coreentryloose_freshallow_bpallow_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreentryloose,geomreject,freshallow,bpallow,True,def,3
sk_act_epspass_coreloose_freshstrict_bpstrict_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,4,act,pass25,coreloose,geomreject,freshstrict,bpstrict,True,def,3
sk_act_epspass_coreloose_freshstrict_bpallow_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreloose,geomreject,freshstrict,bpallow,True,def,3
sk_act_epspass_coreloose_freshallow_bpstrict_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreloose,geomreject,freshallow,bpstrict,True,def,3
sk_act_epspass_coreloose_freshallow_bpallow_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreloose,geomreject,freshallow,bpallow,True,def,3
sk_sig_epspass_corestrict_freshstrict_bpstrict_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,3,sig,pass25,corestrict,geomreject,freshstrict,bpstrict,True,def,3
sk_sig_epspass_corestrict_freshstrict_bpallow_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,4,sig,pass25,corestrict,geomreject,freshstrict,bpallow,True,def,3
sk_sig_epspass_corestrict_freshallow_bpstrict_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,4,sig,pass25,corestrict,geomreject,freshallow,bpstrict,True,def,3
sk_sig_epspass_corestrict_freshallow_bpallow_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,corestrict,geomreject,freshallow,bpallow,True,def,3
sk_sig_epspass_coreentryloose_freshstrict_bpstrict_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,4,sig,pass25,coreentryloose,geomreject,freshstrict,bpstrict,True,def,3
sk_sig_epspass_coreentryloose_freshstrict_bpallow_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,coreentryloose,geomreject,freshstrict,bpallow,True,def,3
sk_sig_epspass_coreentryloose_freshallow_bpstrict_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,coreentryloose,geomreject,freshallow,bpstrict,True,def,3
sk_sig_epspass_coreentryloose_freshallow_bpallow_geomreject_ind_def_top3,portfolio_tradeoff,16364.43,63.64430000000001,-11.268163007446198,3,88,38,15.52704475,-4.2633275,0.14772727272727273,0.13636363636363635,2,7.749535,-1.0159264285714287,0.0,0.0,0.0,0.0,0.0,6,sig,pass25,coreentryloose,geomreject,freshallow,bpallow,True,def,3
sk_sigext_epspass_corestrict_freshstrict_bpstrict_geomallow_ind_prox_top2,portfolio_tradeoff,16361.891599999995,63.618915999999956,-11.323687704567309,4,82,42,19.171484,-6.076832,0.17073170731707318,0.14634146341463414,0,,3.7857091166666677,0.12195121951219512,0.12195121951219512,0.08536585365853659,0.0,0.0,7,sigext,pass25,corestrict,geomallow,freshstrict,bpstrict,True,prox,2
sk_sigext_epspass_corestrict_freshstrict_bpallow_geomallow_ind_prox_top2,portfolio_tradeoff,16361.891599999995,63.618915999999956,-11.323687704567309,4,82,42,19.171484,-6.076832,0.17073170731707318,0.14634146341463414,0,,3.7857091166666677,0.12195121951219512,0.12195121951219512,0.08536585365853659,0.0,0.0,8,sigext,pass25,corestrict,geomallow,freshstrict,bpallow,True,prox,2
sk_sigext_epspass_corestrict_freshallow_bpstrict_geomallow_ind_prox_top2,portfolio_tradeoff,16361.891599999995,63.618915999999956,-11.323687704567309,4,82,42,19.171484,-6.076832,0.17073170731707318,0.14634146341463414,0,,3.7857091166666677,0.12195121951219512,0.12195121951219512,0.08536585365853659,0.0,0.0,8,sigext,pass25,corestrict,geomallow,freshallow,bpstrict,True,prox,2
sk_sigext_epspass_corestrict_freshallow_bpallow_geomallow_ind_prox_top2,portfolio_tradeoff,16361.891599999995,63.618915999999956,-11.323687704567309,4,82,42,19.171484,-6.076832,0.17073170731707318,0.14634146341463414,0,,3.7857091166666677,0.12195121951219512,0.12195121951219512,0.08536585365853659,0.0,0.0,9,sigext,pass25,corestrict,geomallow,freshallow,bpallow,True,prox,2
sk_sigext_epspass_coreentryloose_freshstrict_bpstrict_geomallow_ind_prox_top2,portfolio_tradeoff,16361.891599999995,63.618915999999956,-11.323687704567309,4,82,42,19.171484,-6.076832,0.17073170731707318,0.14634146341463414,0,,3.7857091166666677,0.12195121951219512,0.12195121951219512,0.08536585365853659,0.0,0.0,8,sigext,pass25,coreentryloose,geomallow,freshstrict,bpstrict,True,prox,2
sk_sigext_epspass_coreentryloose_freshstrict_bpallow_geomallow_ind_prox_top2,portfolio_tradeoff,16361.891599999995,63.618915999999956,-11.323687704567309,4,82,42,19.171484,-6.076832,0.17073170731707318,0.14634146341463414,0,,3.7857091166666677,0.12195121951219512,0.12195121951219512,0.08536585365853659,0.0,0.0,9,sigext,pass25,coreentryloose,geomallow,freshstrict,bpallow,True,prox,2
sk_sigext_epspass_coreentryloose_freshallow_bpstrict_geomallow_ind_prox_top2,portfolio_tradeoff,16361.891599999995,63.618915999999956,-11.323687704567309,4,82,42,19.171484,-6.076832,0.17073170731707318,0.14634146341463414,0,,3.7857091166666677,0.12195121951219512,0.12195121951219512,0.08536585365853659,0.0,0.0,9,sigext,pass25,coreentryloose,geomallow,freshallow,bpstrict,True,prox,2
sk_sigext_epspass_coreentryloose_freshallow_bpallow_geomallow_ind_prox_top2,portfolio_tradeoff,16361.891599999995,63.618915999999956,-11.323687704567309,4,82,42,19.171484,-6.076832,0.17073170731707318,0.14634146341463414,0,,3.7857091166666677,0.12195121951219512,0.12195121951219512,0.08536585365853659,0.0,0.0,10,sigext,pass25,coreentryloose,geomallow,freshallow,bpallow,True,prox,2
sk_sigext_epsknown_corestrict_freshstrict_bpstrict_geomallow_ind_def_top2,portfolio_tradeoff,16241.856399999997,62.41856399999997,-16.841335550063576,4,84,42,18.911456,-4.2633275,0.20238095238095238,0.17857142857142858,0,,-0.7657916562499996,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.0,6,sigext,known,corestrict,geomallow,freshstrict,bpstrict,True,def,2
sk_sigext_epsknown_corestrict_freshstrict_bpallow_geomallow_ind_def_top2,portfolio_tradeoff,16241.856399999997,62.41856399999997,-16.841335550063576,4,84,42,18.911456,-4.2633275,0.20238095238095238,0.17857142857142858,0,,-0.7657916562499996,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.0,7,sigext,known,corestrict,geomallow,freshstrict,bpallow,True,def,2
sk_sigext_epsknown_corestrict_freshallow_bpstrict_geomallow_ind_def_top2,portfolio_tradeoff,16241.856399999997,62.41856399999997,-16.841335550063576,4,84,42,18.911456,-4.2633275,0.20238095238095238,0.17857142857142858,0,,-0.7657916562499996,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.0,7,sigext,known,corestrict,geomallow,freshallow,bpstrict,True,def,2
sk_sigext_epsknown_corestrict_freshallow_bpallow_geomallow_ind_def_top2,portfolio_tradeoff,16241.856399999997,62.41856399999997,-16.841335550063576,4,84,42,18.911456,-4.2633275,0.20238095238095238,0.17857142857142858,0,,-0.7657916562499996,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.0,8,sigext,known,corestrict,geomallow,freshallow,bpallow,True,def,2
sk_sigext_epsknown_coreentryloose_freshstrict_bpstrict_geomallow_ind_def_top2,portfolio_tradeoff,16241.856399999997,62.41856399999997,-16.841335550063576,4,84,42,18.911456,-4.2633275,0.20238095238095238,0.17857142857142858,0,,-0.7657916562499996,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.0,7,sigext,known,coreentryloose,geomallow,freshstrict,bpstrict,True,def,2
sk_sigext_epsknown_coreentryloose_freshstrict_bpallow_geomallow_ind_def_top2,portfolio_tradeoff,16241.856399999997,62.41856399999997,-16.841335550063576,4,84,42,18.911456,-4.2633275,0.20238095238095238,0.17857142857142858,0,,-0.7657916562499996,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.0,8,sigext,known,coreentryloose,geomallow,freshstrict,bpallow,True,def,2
sk_sigext_epsknown_coreentryloose_freshallow_bpstrict_geomallow_ind_def_top2,portfolio_tradeoff,16241.856399999997,62.41856399999997,-16.841335550063576,4,84,42,18.911456,-4.2633275,0.20238095238095238,0.17857142857142858,0,,-0.7657916562499996,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.0,8,sigext,known,coreentryloose,geomallow,freshallow,bpstrict,True,def,2
sk_sigext_epsknown_coreentryloose_freshallow_bpallow_geomallow_ind_def_top2,portfolio_tradeoff,16241.856399999997,62.41856399999997,-16.841335550063576,4,84,42,18.911456,-4.2633275,0.20238095238095238,0.17857142857142858,0,,-0.7657916562499996,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.0,9,sigext,known,coreentryloose,geomallow,freshallow,bpallow,True,def,2
sk_act_epspass_corestrict_freshstrict_bpstrict_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,3,act,pass25,corestrict,geomreject,freshstrict,bpstrict,True,def,2
sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,4,act,pass25,corestrict,geomreject,freshstrict,bpallow,True,def,2
sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,4,act,pass25,corestrict,geomreject,freshallow,bpstrict,True,def,2
sk_act_epspass_corestrict_freshallow_bpallow_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,5,act,pass25,corestrict,geomreject,freshallow,bpallow,True,def,2
sk_act_epspass_coreentryloose_freshstrict_bpstrict_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,4,act,pass25,coreentryloose,geomreject,freshstrict,bpstrict,True,def,2
sk_act_epspass_coreentryloose_freshstrict_bpallow_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreentryloose,geomreject,freshstrict,bpallow,True,def,2
sk_act_epspass_coreentryloose_freshallow_bpstrict_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreentryloose,geomreject,freshallow,bpstrict,True,def,2
sk_act_epspass_coreentryloose_freshallow_bpallow_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreentryloose,geomreject,freshallow,bpallow,True,def,2
sk_act_epspass_coreloose_freshstrict_bpstrict_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreloose,geomreject,freshstrict,bpstrict,True,def,2
sk_act_epspass_coreloose_freshstrict_bpallow_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreloose,geomreject,freshstrict,bpallow,True,def,2
sk_act_epspass_coreloose_freshallow_bpstrict_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreloose,geomreject,freshallow,bpstrict,True,def,2
sk_act_epspass_coreloose_freshallow_bpallow_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,7,act,pass25,coreloose,geomreject,freshallow,bpallow,True,def,2
sk_sig_epspass_corestrict_freshstrict_bpstrict_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,4,sig,pass25,corestrict,geomreject,freshstrict,bpstrict,True,def,2
sk_sig_epspass_corestrict_freshstrict_bpallow_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,corestrict,geomreject,freshstrict,bpallow,True,def,2
sk_sig_epspass_corestrict_freshallow_bpstrict_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,corestrict,geomreject,freshallow,bpstrict,True,def,2
sk_sig_epspass_corestrict_freshallow_bpallow_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,6,sig,pass25,corestrict,geomreject,freshallow,bpallow,True,def,2
sk_sig_epspass_coreentryloose_freshstrict_bpstrict_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,coreentryloose,geomreject,freshstrict,bpstrict,True,def,2
sk_sig_epspass_coreentryloose_freshstrict_bpallow_geomreject_ind_def_top2,portfolio_tradeoff,16238.284,62.38284000000001,-12.605359022947404,3,67,38,15.8627605,-4.2633275,0.1791044776119403,0.14925373134328357,2,7.749535,-0.7014491071428562,0.0,0.0,0.0,0.0,0.0,6,sig,pass25,coreentryloose,geomreject,freshstrict,bpallow,True,def,2
